file,stamp_ns,delay_ms_used,img_w,img_h,twist_src_ns,twist_linear_x_mps,twist_angular_z_rps,accel_from_twist_mps2,throttle_from_twist_norm,brake_from_twist_norm
images/frame_1757219051699944960.png,1757219051699944960,120.0,640,480,1757219051890770788,0.7,0.1631249999999998,,,
images/frame_1757219051899952896.png,1757219051899952896,120.0,640,480,1757219052026233905,0.7,0.4224999999999999,0.0,0.0,0.0
images/frame_1757219051932382976.png,1757219051932382976,120.0,640,480,1757219052077515946,0.7,0.4512500000000001,0.0,0.0,0.0
images/frame_1757219051968114944.png,1757219051968114944,120.0,640,480,1757219052077515946,0.7,0.4512500000000001,0.0,0.0,0.0
images/frame_1757219052000005888.png,1757219052000005888,120.0,640,480,1757219052128263868,0.7,0.463125,0.0,0.0,0.0
images/frame_1757219052035857920.png,1757219052035857920,120.0,640,480,1757219052128263868,0.7,0.463125,0.0,0.0,0.0
images/frame_1757219052067857920.png,1757219052067857920,120.0,640,480,1757219052232029372,0.7,0.5175,0.0,0.0,0.0
images/frame_1757219052100740096.png,1757219052100740096,120.0,640,480,1757219052232029372,0.7,0.5175,0.0,0.0,0.0
images/frame_1757219052136800000.png,1757219052136800000,120.0,640,480,1757219052236984633,0.7,0.6225000000000002,0.0,0.0,0.0
images/frame_1757219052169655040.png,1757219052169655040,120.0,640,480,1757219052236984633,0.7,0.6225000000000002,0.0,0.0,0.0
images/frame_1757219052338198016.png,1757219052338198016,120.0,640,480,1757219052512709059,0.7,0.5806250000000001,0.0,0.0,0.0
images/frame_1757219052368784896.png,1757219052368784896,120.0,640,480,1757219052512709059,0.7,0.5806250000000001,0.0,0.0,0.0
images/frame_1757219052399887104.png,1757219052399887104,120.0,640,480,1757219052512709059,0.7,0.5806250000000001,0.0,0.0,0.0
images/frame_1757219052435905024.png,1757219052435905024,120.0,640,480,1757219052512709059,0.7,0.5806250000000001,0.0,0.0,0.0
images/frame_1757219052467855104.png,1757219052467855104,120.0,640,480,1757219052512709059,0.7,0.5806250000000001,0.0,0.0,0.0
images/frame_1757219052635881984.png,1757219052635881984,120.0,640,480,1757219052763471962,0.7,0.6231249999999999,0.0,0.0,0.0
images/frame_1757219052835898112.png,1757219052835898112,120.0,640,480,1757219052963995940,0.7,0.8456250000000001,0.0,0.0,0.0
images/frame_1757219052867942912.png,1757219052867942912,120.0,640,480,1757219053000337188,0.7,0.8150000000000001,0.0,0.0,0.0
images/frame_1757219052904022016.png,1757219052904022016,120.0,640,480,1757219053032237645,0.7,0.935,0.0,0.0,0.0
images/frame_1757219052973053952.png,1757219052973053952,120.0,640,480,1757219053043499127,0.7,1.2168750000000002,0.0,0.0,0.0
images/frame_1757219053103916032.png,1757219053103916032,120.0,640,480,1757219053233527479,0.7,1.29125,0.0,0.0,0.0
images/frame_1757219053135877888.png,1757219053135877888,120.0,640,480,1757219053233527479,0.7,1.29125,0.0,0.0,0.0
images/frame_1757219053171883008.png,1757219053171883008,120.0,640,480,1757219053320963018,0.7,1.2875,0.0,0.0,0.0
images/frame_1757219053203909888.png,1757219053203909888,120.0,640,480,1757219053323836493,0.7,1.271875,0.0,0.0,0.0
images/frame_1757219053235904000.png,1757219053235904000,120.0,640,480,1757219053333107775,0.7,1.271875,0.0,0.0,0.0
