file,stamp_ns,t_target_ns,delay_ms_used,img_w,img_h,twist_src_ns,twist_linear_x_mps,twist_angular_z_rps,accel_from_twist_mps2,throttle_from_twist_norm,brake_from_twist_norm,odom_src_ns,odom_v_mps,odom_w_rps,imu_src_ns,imu_gyro_z_rps,imu_accel_x_mps2
images/frame_1757219051699944960.png,1757219051699944960,1757219051819944960,120.0,640,480,1757219051890770788,0.7,0.16312499999999988,,,,,,,,,
images/frame_1757219051899952896.png,1757219051899952896,1757219052019952896,120.0,640,480,1757219052026233905,0.7,0.4224999999999999,0.0,0.0,0.0,,,,,,
images/frame_1757219051932382976.png,1757219051932382976,1757219052052382976,120.0,640,480,1757219052077515946,0.7,0.4512500000000001,0.0,0.0,0.0,,,,,,
images/frame_1757219051968114944.png,1757219051968114944,1757219052088114944,120.0,640,480,1757219052077515946,0.7,0.4512500000000001,0.0,0.0,0.0,,,,,,
images/frame_1757219052000005888.png,1757219052000005888,1757219052120005888,120.0,640,480,1757219052128263868,0.7,0.463125,0.0,0.0,0.0,,,,,,
images/frame_1757219052035857920.png,1757219052035857920,1757219052155857920,120.0,640,480,1757219052128263868,0.7,0.463125,0.0,0.0,0.0,,,,,,
images/frame_1757219052067857920.png,1757219052067857920,1757219052187857920,120.0,640,480,1757219052232029372,0.7,0.5175,0.0,0.0,0.0,,,,,,
images/frame_1757219052100740096.png,1757219052100740096,1757219052220740096,120.0,640,480,1757219052232029372,0.7,0.5175,0.0,0.0,0.0,,,,,,
images/frame_1757219052136800000.png,1757219052136800000,1757219052256800000,120.0,640,480,1757219052236984633,0.7,0.6225000000000002,0.0,0.0,0.0,,,,,,
images/frame_1757219052169655040.png,1757219052169655040,1757219052289655040,120.0,640,480,1757219052236984633,0.7,0.6225000000000002,0.0,0.0,0.0,,,,,,
images/frame_1757219052338198016.png,1757219052338198016,1757219052458198016,120.0,640,480,1757219052512709059,0.7,0.5806250000000001,0.0,0.0,0.0,,,,,,
images/frame_1757219052368784896.png,1757219052368784896,1757219052488784896,120.0,640,480,1757219052512709059,0.7,0.5806250000000001,0.0,0.0,0.0,,,,,,
images/frame_1757219052399887104.png,1757219052399887104,1757219052519887104,120.0,640,480,1757219052512709059,0.7,0.5806250000000001,0.0,0.0,0.0,,,,,,
images/frame_1757219052435905024.png,1757219052435905024,1757219052555905024,120.0,640,480,1757219052512709059,0.7,0.5806250000000001,0.0,0.0,0.0,,,,,,
images/frame_1757219052467855104.png,1757219052467855104,1757219052587855104,120.0,640,480,1757219052512709059,0.7,0.5806250000000001,0.0,0.0,0.0,,,,,,
images/frame_1757219052635881984.png,1757219052635881984,1757219052755881984,120.0,640,480,1757219052763471962,0.7,0.6231249999999999,0.0,0.0,0.0,,,,,,
images/frame_1757219052835898112.png,1757219052835898112,1757219052955898112,120.0,640,480,1757219052963995940,0.7,0.8456250000000001,0.0,0.0,0.0,,,,,,
images/frame_1757219052867942912.png,1757219052867942912,1757219052987942912,120.0,640,480,1757219053000337188,0.7,0.8150000000000001,0.0,0.0,0.0,,,,,,
images/frame_1757219052904022016.png,1757219052904022016,1757219053024022016,120.0,640,480,1757219053032237645,0.7,0.935,0.0,0.0,0.0,,,,,,
images/frame_1757219052973053952.png,1757219052973053952,1757219053093053952,120.0,640,480,1757219053043499127,0.7,1.2168750000000002,0.0,0.0,0.0,,,,,,
images/frame_1757219053103916032.png,1757219053103916032,1757219053223916032,120.0,640,480,1757219053233527479,0.7,1.29125,0.0,0.0,0.0,,,,,,
images/frame_1757219053135877888.png,1757219053135877888,1757219053255877888,120.0,640,480,1757219053233527479,0.7,1.29125,0.0,0.0,0.0,,,,,,
images/frame_1757219053171883008.png,1757219053171883008,1757219053291883008,120.0,640,480,1757219053320963018,0.7,1.2875,0.0,0.0,0.0,,,,,,
images/frame_1757219053203909888.png,1757219053203909888,1757219053323909888,120.0,640,480,1757219053323836493,0.7,1.271875,0.0,0.0,0.0,,,,,,
images/frame_1757219053235904000.png,1757219053235904000,1757219053355904000,120.0,640,480,1757219053333107775,0.7,1.271875,0.0,0.0,0.0,,,,,,
images/frame_1757219053271886080.png,1757219053271886080,1757219053391886080,120.0,640,480,1757219053333107775,0.7,1.271875,0.0,0.0,0.0,,,,,,
images/frame_1757219053303904000.png,1757219053303904000,1757219053423904000,120.0,640,480,1757219053501469076,0.7,1.21375,0.0,0.0,0.0,,,,,,
