file,stamp_ns,t_target_ns,delay_ms_used,img_w,img_h,twist_src_ns,twist_linear_x_mps,twist_angular_z_rps,accel_from_twist_mps2,throttle_from_twist_norm,brake_from_twist_norm,odom_src_ns,odom_v_mps,odom_w_rps,imu_src_ns,imu_gyro_z_rps,imu_accel_x_mps2
images/frame_1756876072984506880.png,1756876072984506880,1756876073104506880,120.0,640,480,1756876073113464940,0.4,-0.07425000000000001,0.0,0.0,0.0,1756876073095294433,0.412,-0.062,1756876073104514816,-0.005235987755982988,0.16
images/frame_1756876073184526080.png,1756876073184526080,1756876073304526080,120.0,640,480,1756876073328260985,0.4,-0.06750000000000002,0.0,0.0,0.0,,,,,,
images/frame_1756876073288523008.png,1756876073288523008,1756876073408523008,120.0,640,480,1756876073446577354,0.4,-0.036000000000000004,0.0,0.0,0.0,,,,,,
images/frame_1756876073389452032.png,1756876073389452032,1756876073509452032,120.0,640,480,1756876073489717285,0.4,-0.04800000000000001,0.0,0.0,0.0,,,,,,
images/frame_1756876073489936896.png,1756876073489936896,1756876073609936896,120.0,640,480,1756876073594256425,0.4,-0.04125000000000001,0.0,0.0,0.0,,,,,,
images/frame_1756876073588826112.png,1756876073588826112,1756876073708826112,120.0,640,480,1756876073670472829,0.4,-0.03300000000000001,0.0,0.0,0.0,,,,,,
images/frame_1756876073656592896.png,1756876073656592896,1756876073776592896,120.0,640,480,1756876073778708299,0.4,-0.036000000000000004,0.0,0.0,0.0,,,,,,
images/frame_1756876073758689024.png,1756876073758689024,1756876073878689024,120.0,640,480,1756876073934192331,0.4,-0.07900000000000003,0.0,0.0,0.0,,,,,,
images/frame_1756876073857563904.png,1756876073857563904,1756876073977563904,120.0,640,480,1756876073978234080,0.4,0.02549999999999999,0.0,0.0,0.0,,,,,,
images/frame_1756876073989102080.png,1756876073989102080,1756876074109102080,120.0,640,480,1756876074166188328,0.4,0.03174999999999999,0.0,0.0,0.0,1756876074115896319,0.399,0.006,1756876074105455872,0.05585053606381855,-0.03
images/frame_1756876074056905984.png,1756876074056905984,1756876074176905984,120.0,640,480,1756876074166188328,0.4,0.03174999999999999,0.0,0.0,0.0,1756876074175960706,0.396,0.043,1756876074176035328,0.003490658503988659,0.26
images/frame_1756876074125423104.png,1756876074125423104,1756876074245423104,120.0,640,480,1756876074302072724,0.4,0.0875,0.0,0.0,0.0,1756876074235989059,0.395,0.037,1756876074246305280,0.0017453292519943296,0.29
images/frame_1756876074225462016.png,1756876074225462016,1756876074345462016,120.0,640,480,1756876074381925425,0.4,0.07575,0.0,0.0,0.0,1756876074336097224,0.399,0.031,1756876074345344256,0.05235987755982988,-0.05
images/frame_1756876074324796928.png,1756876074324796928,1756876074444796928,120.0,640,480,1756876074439077536,0.4,0.11274999999999998,0.0,0.0,0.0,1756876074436181548,0.397,0.074,1756876074445464576,0.07504915783575616,-0.31
images/frame_1756876074425210880.png,1756876074425210880,1756876074545210880,120.0,640,480,1756876074523627684,0.4,0.1315,0.0,0.0,0.0,1756876074536251184,0.4,0.099,1756876074545565952,0.0767944870877505,-0.01
images/frame_1756876074524630016.png,1756876074524630016,1756876074644630016,120.0,640,480,1756876074644720453,0.4,0.14875000000000002,0.0,0.0,0.0,1756876074636389909,0.394,0.093,1756876074645688064,0.09773843811168245,0.4
images/frame_1756876074592602880.png,1756876074592602880,1756876074712602880,120.0,640,480,1756876074737957636,0.4,0.15300000000000002,0.0,0.0,0.0,1756876074716573180,0.4,0.124,1756876074706138880,0.148352986419518,0.0
images/frame_1756876074692576000.png,1756876074692576000,1756876074812576000,120.0,640,480,1756876074812737103,0.4,0.055499999999999994,0.0,0.0,0.0,1756876074796660672,0.399,0.13,1756876074806176768,0.13439035240356337,-0.02
images/frame_1756876074960591872.png,1756876074960591872,1756876075080591872,120.0,640,480,1756876075074495302,0.4,0.029500000000000005,0.0,0.0,0.0,1756876075077448731,0.402,0.087,1756876075077527296,0.0767944870877505,0.35
images/frame_1756876075095131904.png,1756876075095131904,1756876075215131904,120.0,640,480,1756876075205517766,0.4,-0.02300000000000001,0.0,0.0,0.0,1756876075221501907,0.396,0.055,1756876075221579520,0.06806784082777885,-0.18
images/frame_1756876075224632064.png,1756876075224632064,1756876075344632064,120.0,640,480,1756876075342347182,0.4,-0.02150000000000002,0.0,0.0,0.0,1756876075337025620,0.396,0.055,1756876075346354688,0.015707963267948967,0.13
images/frame_1756876075360553984.png,1756876075360553984,1756876075480553984,120.0,640,480,1756876075490851174,0.4,-0.03450000000000002,0.0,0.0,0.0,1756876075477302111,0.395,0.024,1756876075477389568,0.003490658503988659,-0.1
images/frame_1756876075460547072.png,1756876075460547072,1756876075580547072,120.0,640,480,1756876075578936176,0.4,-0.07075000000000001,0.0,0.0,0.0,1756876075557673355,0.395,0.012,1756876075537898752,-0.0017453292519943296,-0.11
images/frame_1756876075529616896.png,1756876075529616896,1756876075649616896,120.0,640,480,1756876075645145508,0.4,-0.07675000000000001,0.0,0.0,0.0,1756876075657766224,0.4,-0.062,1756876075646672640,-0.031415926535897934,0.06
