file,stamp_ns,t_target_ns,delay_ms_used,img_w,img_h,twist_src_ns,twist_linear_x_mps,twist_angular_z_rps,accel_from_twist_mps2,throttle_from_twist_norm,brake_from_twist_norm,odom_src_ns,odom_v_mps,odom_w_rps,imu_src_ns,imu_gyro_z_rps,imu_accel_x_mps2
images/frame_1756815768901870080.png,1756815768901870080,1756815769021870080,120.0,640,480,1756815769023233105,0.5,0.178125,0.0,0.0,0.0,,,,,,
images/frame_1756815768937871104.png,1756815768937871104,1756815769057871104,120.0,640,480,1756815769060684476,0.5,0.178125,0.0,0.0,0.0,,,,,,
images/frame_1756815768969885952.png,1756815768969885952,1756815769089885952,120.0,640,480,1756815769092097267,0.5,0.178125,0.0,0.0,0.0,,,,,,
images/frame_1756815769002041088.png,1756815769002041088,1756815769122041088,120.0,640,480,1756815769123996244,0.5,0.178125,0.0,0.0,0.0,,,,,,
images/frame_1756815769037932032.png,1756815769037932032,1756815769157932032,120.0,640,480,1756815769157150700,0.5,0.178125,0.0,0.0,0.0,,,,,,
images/frame_1756815769069883904.png,1756815769069883904,1756815769189883904,120.0,640,480,1756815769184076430,0.5,0.178125,0.0,0.0,0.0,,,,,,
images/frame_1756815769101880064.png,1756815769101880064,1756815769221880064,120.0,640,480,1756815769230520484,0.5,0.178125,0.0,0.0,0.0,,,,,,
images/frame_1756815769137892096.png,1756815769137892096,1756815769257892096,120.0,640,480,1756815769252384261,0.5,0.178125,0.0,0.0,0.0,,,,,,
images/frame_1756815769169907968.png,1756815769169907968,1756815769289907968,120.0,640,480,1756815769323049161,0.5,0.178125,0.0,0.0,0.0,,,,,,
images/frame_1756815769237888000.png,1756815769237888000,1756815769357888000,120.0,640,480,1756815769381508452,0.5,0.178125,0.0,0.0,0.0,,,,,,
images/frame_1756815769269913088.png,1756815769269913088,1756815769389913088,120.0,640,480,1756815769384336218,0.5,0.178125,0.0,0.0,0.0,,,,,,
images/frame_1756815769305907968.png,1756815769305907968,1756815769425907968,120.0,640,480,1756815769423845644,0.5,0.178125,0.0,0.0,0.0,,,,,,
images/frame_1756815769369907968.png,1756815769369907968,1756815769489907968,120.0,640,480,1756815769490540004,0.5,0.178125,0.0,0.0,0.0,,,,,,
images/frame_1756815769405893888.png,1756815769405893888,1756815769525893888,120.0,640,480,1756815769523129330,0.5,0.178125,0.0,0.0,0.0,,,,,,
images/frame_1756815769437894912.png,1756815769437894912,1756815769557894912,120.0,640,480,1756815769556506735,0.5,0.178125,0.0,0.0,0.0,,,,,,
images/frame_1756815769469911040.png,1756815769469911040,1756815769589911040,120.0,640,480,1756815769597683361,0.5,0.178125,0.0,0.0,0.0,,,,,,
images/frame_1756815769505935872.png,1756815769505935872,1756815769625935872,120.0,640,480,1756815769620116172,0.5,0.178125,0.0,0.0,0.0,,,,,,
images/frame_1756815769537891072.png,1756815769537891072,1756815769657891072,120.0,640,480,1756815769683117182,0.5,0.178125,0.0,0.0,0.0,,,,,,
