file,stamp_ns,t_target_ns,delay_ms_used,img_w,img_h,twist_src_ns,twist_linear_x_mps,twist_angular_z_rps,accel_from_twist_mps2,throttle_from_twist_norm,brake_from_twist_norm,odom_src_ns,odom_v_mps,odom_w_rps,imu_src_ns,imu_gyro_z_rps,imu_accel_x_mps2
images/frame_1756548834431629056.png,1756548834431629056,1756548834551629056,120.0,640,480,1756548834554378134,0.34740000000000004,-0.59625,,,,1756548834555196552,0.0,0.0,1756548834555265024,0.0,0.05
images/frame_1756548834500718080.png,1756548834500718080,1756548834620718080,120.0,640,480,1756548834554378134,0.34740000000000004,-0.59625,0.0,0.0,0.0,1756548834594699169,0.0,0.0,1756548834583955200,0.0,0.0
images/frame_1756548834699649024.png,1756548834699649024,1756548834819649024,120.0,640,480,1756548834797671640,0.34740000000000004,-0.4134375,0.0,0.0,0.0,,,,,,
images/frame_1756548834831706880.png,1756548834831706880,1756548834951706880,120.0,640,480,1756548834913091619,0.34740000000000004,-0.41593749999999996,0.8939548465164469,0.5959698976776312,0.0,,,,,,
images/frame_1756548834899662080.png,1756548834899662080,1756548835019662080,120.0,640,480,1756548835083793753,0.5,-0.38093750000000004,0.5150693686548687,0.34337957910324585,0.0,,,,,,
images/frame_1756548834968189952.png,1756548834968189952,1756548835088189952,120.0,640,480,1756548835083793753,0.5,-0.38093750000000004,0.0,0.0,0.0,,,,,,
images/frame_1756548835038028032.png,1756548835038028032,1756548835158028032,120.0,640,480,1756548835209362392,0.5,-0.30875,0.0,0.0,0.0,,,,,,
images/frame_1756548835167898880.png,1756548835167898880,1756548835287898880,120.0,640,480,1756548835234665757,0.386,0.055000000000000014,0.2862750051544038,0.1908500034362692,0.0,,,,,,
images/frame_1756548835368792064.png,1756548835368792064,1756548835488792064,120.0,640,480,1756548835458227014,0.45,-0.02687499999999998,-1.2249990418968844,0.0,0.6124995209484422,,,,,,
images/frame_1756548835636561920.png,1756548835636561920,1756548835756561920,120.0,640,480,1756548835743618316,0.387,-0.01406249999999998,0.0,0.0,0.0,1756548835755849460,0.0,0.0,1756548835755927808,0.0,0.02
