file,stamp_ns,t_target_ns,delay_ms_used,img_w,img_h,twist_src_ns,twist_linear_x_mps,twist_angular_z_rps,accel_from_twist_mps2,throttle_from_twist_norm,brake_from_twist_norm,odom_src_ns,odom_v_mps,odom_w_rps,imu_src_ns,imu_gyro_z_rps,imu_accel_x_mps2
images/frame_1757219346726712064.png,1757219346726712064,1757219346846712064,120.0,640,480,1757219346904670261,0.7,0.13781249999999995,0.0,0.0,0.0,,,,,,
images/frame_1757219346758752000.png,1757219346758752000,1757219346878752000,120.0,640,480,1757219346904670261,0.7,0.13781249999999995,0.0,0.0,0.0,,,,,,
images/frame_1757219346790788096.png,1757219346790788096,1757219346910788096,120.0,640,480,1757219346905831052,0.7,0.10218749999999996,0.0,0.0,0.0,,,,,,
images/frame_1757219346826700032.png,1757219346826700032,1757219346946700032,120.0,640,480,1757219346968779405,0.7,0.10312499999999997,0.0,0.0,0.0,,,,,,
images/frame_1757219346858692096.png,1757219346858692096,1757219346978692096,120.0,640,480,1757219346974286653,0.7,0.11781249999999997,0.0,0.0,0.0,,,,,,
images/frame_1757219346926710016.png,1757219346926710016,1757219347046710016,120.0,640,480,1757219347041087723,0.7,0.15999999999999998,0.0,0.0,0.0,,,,,,
images/frame_1757219346994706944.png,1757219346994706944,1757219347114706944,120.0,640,480,1757219347119741735,0.7,0.25499999999999995,0.0,0.0,0.0,,,,,,
images/frame_1757219347026785024.png,1757219347026785024,1757219347146785024,120.0,640,480,1757219347143245188,0.7,0.3024999999999999,0.0,0.0,0.0,,,,,,
images/frame_1757219347058746880.png,1757219347058746880,1757219347178746880,120.0,640,480,1757219347178098567,0.7,0.17750000000000002,0.0,0.0,0.0,,,,,,
images/frame_1757219347126725888.png,1757219347126725888,1757219347246725888,120.0,640,480,1757219347243498647,0.7,0.26062499999999994,0.0,0.0,0.0,,,,,,
images/frame_1757219347158753024.png,1757219347158753024,1757219347278753024,120.0,640,480,1757219347275148409,0.7,0.27624999999999994,0.0,0.0,0.0,,,,,,
images/frame_1757219347194740992.png,1757219347194740992,1757219347314740992,120.0,640,480,1757219347320410736,0.7,0.29593749999999996,0.0,0.0,0.0,,,,,,
images/frame_1757219347226736896.png,1757219347226736896,1757219347346736896,120.0,640,480,1757219347320410736,0.7,0.29593749999999996,0.0,0.0,0.0,,,,,,
images/frame_1757219347259333120.png,1757219347259333120,1757219347379333120,120.0,640,480,1757219347396763741,0.7,0.31593749999999987,0.0,0.0,0.0,,,,,,
images/frame_1757219347362726912.png,1757219347362726912,1757219347482726912,120.0,640,480,1757219347479377866,0.7,0.47062499999999996,0.0,0.0,0.0,,,,,,
images/frame_1757219347394726912.png,1757219347394726912,1757219347514726912,120.0,640,480,1757219347510479201,0.7,0.47875,0.0,0.0,0.0,,,,,,
images/frame_1757219347426756096.png,1757219347426756096,1757219347546756096,120.0,640,480,1757219347545078879,0.7,0.51375,0.0,0.0,0.0,,,,,,
