file,stamp_ns,t_target_ns,delay_ms_used,img_w,img_h,twist_src_ns,twist_linear_x_mps,twist_angular_z_rps,accel_from_twist_mps2,throttle_from_twist_norm,brake_from_twist_norm,odom_src_ns,odom_v_mps,odom_w_rps,imu_src_ns,imu_gyro_z_rps,imu_accel_x_mps2
images/frame_1756817139347409920.png,1756817139347409920,1756817139467409920,120.0,640,480,1756817139461213815,0.5,-0.05562499999999999,0.0,0.0,0.0,,,,,,
images/frame_1756817139379396096.png,1756817139379396096,1756817139499396096,120.0,640,480,1756817139492984949,0.5,-0.057499999999999975,0.0,0.0,0.0,,,,,,
images/frame_1756817139415394048.png,1756817139415394048,1756817139535394048,120.0,640,480,1756817139544619959,0.5,-0.138125,0.0,0.0,0.0,,,,,,
images/frame_1756817139447389952.png,1756817139447389952,1756817139567389952,120.0,640,480,1756817139544619959,0.5,-0.138125,0.0,0.0,0.0,,,,,,
images/frame_1756817139479386112.png,1756817139479386112,1756817139599386112,120.0,640,480,1756817139610211439,0.5,-0.1853125,0.0,0.0,0.0,,,,,,
images/frame_1756817139515505920.png,1756817139515505920,1756817139635505920,120.0,640,480,1756817139610211439,0.5,-0.1853125,0.0,0.0,0.0,,,,,,
images/frame_1756817139547392000.png,1756817139547392000,1756817139667392000,120.0,640,480,1756817139675947948,0.5,-0.05999999999999997,0.0,0.0,0.0,,,,,,
images/frame_1756817139615385088.png,1756817139615385088,1756817139735385088,120.0,640,480,1756817139739018459,0.5,0.07281250000000002,0.0,0.0,0.0,,,,,,
images/frame_1756817139647398912.png,1756817139647398912,1756817139767398912,120.0,640,480,1756817139774206269,0.5,0.04312500000000002,0.0,0.0,0.0,,,,,,
images/frame_1756817139679395072.png,1756817139679395072,1756817139799395072,120.0,640,480,1756817139809507170,0.5,0.04343750000000001,0.0,0.0,0.0,,,,,,
images/frame_1756817139715963904.png,1756817139715963904,1756817139835963904,120.0,640,480,1756817139845387577,0.5,0.04375000000000002,0.0,0.0,0.0,,,,,,
images/frame_1756817139747418880.png,1756817139747418880,1756817139867418880,120.0,640,480,1756817139879485915,0.5,0.04406250000000002,0.0,0.0,0.0,,,,,,
images/frame_1756817139783388928.png,1756817139783388928,1756817139903388928,120.0,640,480,1756817139908341764,0.5,-0.23125000000000004,0.0,0.0,0.0,,,,,,
images/frame_1756817139847396096.png,1756817139847396096,1756817139967396096,120.0,640,480,1756817139964887701,0.5,-0.0559375,0.0,0.0,0.0,,,,,,
images/frame_1756817139883397120.png,1756817139883397120,1756817140003397120,120.0,640,480,1756817139998868788,0.5,0.017500000000000012,0.0,0.0,0.0,,,,,,
images/frame_1756817139915666944.png,1756817139915666944,1756817140035666944,120.0,640,480,1756817140041439692,0.5,0.041562500000000016,0.0,0.0,0.0,,,,,,
images/frame_1756817139947420928.png,1756817139947420928,1756817140067420928,120.0,640,480,1756817140041439692,0.5,0.041562500000000016,0.0,0.0,0.0,,,,,,
images/frame_1756817139983406080.png,1756817139983406080,1756817140103406080,120.0,640,480,1756817140101526948,0.5,0.03468750000000001,0.0,0.0,0.0,,,,,,
images/frame_1756817140015452928.png,1756817140015452928,1756817140135452928,120.0,640,480,1756817140141504368,0.5,0.03500000000000002,0.0,0.0,0.0,,,,,,
images/frame_1756817140047410944.png,1756817140047410944,1756817140167410944,120.0,640,480,1756817140141504368,0.5,0.03500000000000002,0.0,0.0,0.0,,,,,,
images/frame_1756817140083406080.png,1756817140083406080,1756817140203406080,120.0,640,480,1756817140204313111,0.5,-0.220625,0.0,0.0,0.0,,,,,,
images/frame_1756817140115433984.png,1756817140115433984,1756817140235433984,120.0,640,480,1756817140206256367,0.5,-0.018125000000000006,0.0,0.0,0.0,,,,,,
images/frame_1756817140148177920.png,1756817140148177920,1756817140268177920,120.0,640,480,1756817140272397207,0.5,0.049062500000000016,0.0,0.0,0.0,,,,,,
images/frame_1756817140183689984.png,1756817140183689984,1756817140303689984,120.0,640,480,1756817140272397207,0.5,0.049062500000000016,0.0,0.0,0.0,,,,,,
images/frame_1756817140283433984.png,1756817140283433984,1756817140403433984,120.0,640,480,1756817140400015582,0.5,0.10593750000000002,0.0,0.0,0.0,,,,,,
images/frame_1756817140315409920.png,1756817140315409920,1756817140435409920,120.0,640,480,1756817140433700371,0.5,0.01750000000000001,0.0,0.0,0.0,,,,,,
images/frame_1756817140351401984.png,1756817140351401984,1756817140471401984,120.0,640,480,1756817140475265807,0.5,0.03281250000000001,0.0,0.0,0.0,,,,,,
images/frame_1756817140383431936.png,1756817140383431936,1756817140503431936,120.0,640,480,1756817140530531417,0.5,0.03312500000000001,0.0,0.0,0.0,,,,,,
images/frame_1756817140415433984.png,1756817140415433984,1756817140535433984,120.0,640,480,1756817140530531417,0.5,0.03312500000000001,0.0,0.0,0.0,,,,,,
images/frame_1756817140483409920.png,1756817140483409920,1756817140603409920,120.0,640,480,1756817140599688504,0.5,0.0471875,0.0,0.0,0.0,,,,,,
images/frame_1756817140551450112.png,1756817140551450112,1756817140671450112,120.0,640,480,1756817140674899752,0.5,0.012812499999999998,0.0,0.0,0.0,,,,,,
images/frame_1756817140583450112.png,1756817140583450112,1756817140703450112,120.0,640,480,1756817140706572995,0.5,0.071875,0.0,0.0,0.0,,,,,,
images/frame_1756817140651469056.png,1756817140651469056,1756817140771469056,120.0,640,480,1756817140765278706,0.5,0.030000000000000002,0.0,0.0,0.0,,,,,,
images/frame_1756817140683426048.png,1756817140683426048,1756817140803426048,120.0,640,480,1756817140797251830,0.5,0.05,0.0,0.0,0.0,,,,,,
images/frame_1756817140719429888.png,1756817140719429888,1756817140839429888,120.0,640,480,1756817140837973688,0.5,0.08625000000000001,0.0,0.0,0.0,,,,,,
images/frame_1756817140751429120.png,1756817140751429120,1756817140871429120,120.0,640,480,1756817140870978554,0.5,0.020937499999999998,0.0,0.0,0.0,,,,,,
images/frame_1756817140783433984.png,1756817140783433984,1756817140903433984,120.0,640,480,1756817140906199741,0.5,0.0325,0.0,0.0,0.0,,,,,,
images/frame_1756817140820743936.png,1756817140820743936,1756817140940743936,120.0,640,480,1756817140962998420,0.5,-0.18375000000000002,0.0,0.0,0.0,,,,,,
images/frame_1756817140851911936.png,1756817140851911936,1756817140971911936,120.0,640,480,1756817140965449851,0.5,0.07093749999999999,0.0,0.0,0.0,,,,,,
images/frame_1756817140883535872.png,1756817140883535872,1756817141003535872,120.0,640,480,1756817141009285273,0.5,0.10874999999999999,0.0,0.0,0.0,,,,,,
images/frame_1756817140919437056.png,1756817140919437056,1756817141039437056,120.0,640,480,1756817141009285273,0.5,0.10874999999999999,0.0,0.0,0.0,,,,,,
images/frame_1756817140951429120.png,1756817140951429120,1756817141071429120,120.0,640,480,1756817141073292609,0.5,0.01656249999999999,0.0,0.0,0.0,,,,,,
images/frame_1756817141051930112.png,1756817141051930112,1756817141171930112,120.0,640,480,1756817141166973193,0.5,0.049375,0.0,0.0,0.0,,,,,,
images/frame_1756817141087444992.png,1756817141087444992,1756817141207444992,120.0,640,480,1756817141202153962,0.5,0.05,0.0,0.0,0.0,,,,,,
images/frame_1756817141119449088.png,1756817141119449088,1756817141239449088,120.0,640,480,1756817141239689455,0.5,0.050624999999999996,0.0,0.0,0.0,,,,,,
images/frame_1756817141151428096.png,1756817141151428096,1756817141271428096,120.0,640,480,1756817141296950899,0.5,0.051250000000000004,0.0,0.0,0.0,,,,,,
images/frame_1756817141187436032.png,1756817141187436032,1756817141307436032,120.0,640,480,1756817141296950899,0.5,0.051250000000000004,0.0,0.0,0.0,,,,,,
images/frame_1756817141219454976.png,1756817141219454976,1756817141339454976,120.0,640,480,1756817141338418346,0.5,0.04906250000000001,0.0,0.0,0.0,,,,,,
images/frame_1756817141320335104.png,1756817141320335104,1756817141440335104,120.0,640,480,1756817141436640599,0.5,0.05468750000000001,0.0,0.0,0.0,,,,,,
images/frame_1756817141351421952.png,1756817141351421952,1756817141471421952,120.0,640,480,1756817141465687685,0.5,0.0553125,0.0,0.0,0.0,,,,,,
images/frame_1756817141387422976.png,1756817141387422976,1756817141507422976,120.0,640,480,1756817141507433733,0.5,0.0559375,0.0,0.0,0.0,,,,,,
images/frame_1756817141419441920.png,1756817141419441920,1756817141539441920,120.0,640,480,1756817141569036743,0.5,0.0565625,0.0,0.0,0.0,,,,,,
images/frame_1756817141451443968.png,1756817141451443968,1756817141571443968,120.0,640,480,1756817141569036743,0.5,0.0565625,0.0,0.0,0.0,,,,,,
images/frame_1756817141487482880.png,1756817141487482880,1756817141607482880,120.0,640,480,1756817141606995672,0.5,0.05781250000000001,0.0,0.0,0.0,,,,,,
images/frame_1756817141519458048.png,1756817141519458048,1756817141639458048,120.0,640,480,1756817141648455600,0.5,0.0584375,0.0,0.0,0.0,,,,,,
images/frame_1756817141587463936.png,1756817141587463936,1756817141707463936,120.0,640,480,1756817141733381401,0.5,0.04343749999999999,0.0,0.0,0.0,,,,,,
images/frame_1756817141655486976.png,1756817141655486976,1756817141775486976,120.0,640,480,1756817141779529785,0.5,0.04406249999999999,0.0,0.0,0.0,,,,,,
images/frame_1756817141687436032.png,1756817141687436032,1756817141807436032,120.0,640,480,1756817141802406483,0.5,0.004999999999999984,0.0,0.0,0.0,,,,,,
images/frame_1756817141719453952.png,1756817141719453952,1756817141839453952,120.0,640,480,1756817141840970071,0.5,0.03187499999999999,0.0,0.0,0.0,,,,,,
images/frame_1756817141755463936.png,1756817141755463936,1756817141875463936,120.0,640,480,1756817141895057854,0.5,0.047812499999999994,0.0,0.0,0.0,,,,,,
images/frame_1756817141787465984.png,1756817141787465984,1756817141907465984,120.0,640,480,1756817141907228864,0.5,0.02468749999999999,0.0,0.0,0.0,,,,,,
images/frame_1756817141819499008.png,1756817141819499008,1756817141939499008,120.0,640,480,1756817141940546987,0.5,0.02843749999999999,0.0,0.0,0.0,,,,,,
images/frame_1756817141855479040.png,1756817141855479040,1756817141975479040,120.0,640,480,1756817141997219773,0.5,0.008749999999999983,0.0,0.0,0.0,,,,,,
images/frame_1756817141887486976.png,1756817141887486976,1756817142007486976,120.0,640,480,1756817141997219773,0.5,0.008749999999999983,0.0,0.0,0.0,,,,,,
images/frame_1756817141919677952.png,1756817141919677952,1756817142039677952,120.0,640,480,1756817142037369614,0.5,-0.02718750000000001,0.0,0.0,0.0,,,,,,
images/frame_1756817141987463936.png,1756817141987463936,1756817142107463936,120.0,640,480,1756817142105486029,0.5,0.003437499999999979,0.0,0.0,0.0,,,,,,
images/frame_1756817142055525120.png,1756817142055525120,1756817142175525120,120.0,640,480,1756817142170591892,0.5,-0.05781250000000002,0.0,0.0,0.0,,,,,,
images/frame_1756817142087460096.png,1756817142087460096,1756817142207460096,120.0,640,480,1756817142201328210,0.5,-0.07906250000000001,0.0,0.0,0.0,,,,,,
images/frame_1756817142123447040.png,1756817142123447040,1756817142243447040,120.0,640,480,1756817142238413514,0.5,0.06062499999999998,0.0,0.0,0.0,,,,,,
