file,stamp_ns,delay_ms_used,img_w,img_h,twist_src_ns,twist_linear_x_mps,twist_angular_z_rps,accel_from_twist_mps2,throttle_from_twist_norm,brake_from_twist_norm
images/frame_1757227313938565120.png,1757227313938565120,120.0,640,480,1757227314057669868,0.7,-0.2631249999999999,0.0,0.0,0.0
images/frame_1757227314038496000.png,1757227314038496000,120.0,640,480,1757227314153645557,0.7,-0.0159374999999999,0.0,0.0,0.0
images/frame_1757227314070432000.png,1757227314070432000,120.0,640,480,1757227314190112575,0.7,-0.0649999999999999,0.0,0.0,0.0
images/frame_1757227314102436096.png,1757227314102436096,120.0,640,480,1757227314252537984,0.7,-0.0806249999999999,0.0,0.0,0.0
images/frame_1757227314138455040.png,1757227314138455040,120.0,640,480,1757227314252537984,0.7,-0.0806249999999999,0.0,0.0,0.0
images/frame_1757227314170441984.png,1757227314170441984,120.0,640,480,1757227314312673357,0.7,-0.2540624999999999,0.0,0.0,0.0
images/frame_1757227314202477056.png,1757227314202477056,120.0,640,480,1757227314314597913,0.7,-0.3806249999999999,0.0,0.0,0.0
images/frame_1757227314239010048.png,1757227314239010048,120.0,640,480,1757227314378939751,0.7,-0.0999999999999999,0.0,0.0,0.0
images/frame_1757227314270441984.png,1757227314270441984,120.0,640,480,1757227314380452810,0.7,-0.0515624999999999,0.0,0.0,0.0
images/frame_1757227314302443008.png,1757227314302443008,120.0,640,480,1757227314443214803,0.7,-0.0699999999999999,0.0,0.0,0.0
images/frame_1757227314338510080.png,1757227314338510080,120.0,640,480,1757227314443214803,0.7,-0.0699999999999999,0.0,0.0,0.0
images/frame_1757227314370459904.png,1757227314370459904,120.0,640,480,1757227314496190330,0.7,-0.0696874999999999,0.0,0.0,0.0
images/frame_1757227314406520064.png,1757227314406520064,120.0,640,480,1757227314538747985,0.7,-0.0693749999999999,0.0,0.0,0.0
images/frame_1757227314470481920.png,1757227314470481920,120.0,640,480,1757227314610002366,0.7,-0.0684374999999998,0.0,0.0,0.0
