file,stamp_ns,t_target_ns,delay_ms_used,img_w,img_h,twist_src_ns,twist_linear_x_mps,twist_angular_z_rps,accel_from_twist_mps2,throttle_from_twist_norm,brake_from_twist_norm,odom_src_ns,odom_v_mps,odom_w_rps,imu_src_ns,imu_gyro_z_rps,imu_accel_x_mps2
images/frame_1757227313938565120.png,1757227313938565120,1757227314058565120,120.0,640,480,1757227314057669868,0.7,-0.2631249999999999,0.0,0.0,0.0,,,,,,
images/frame_1757227314038496000.png,1757227314038496000,1757227314158496000,120.0,640,480,1757227314153645557,0.7,-0.015937499999999938,0.0,0.0,0.0,,,,,,
images/frame_1757227314070432000.png,1757227314070432000,1757227314190432000,120.0,640,480,1757227314190112575,0.7,-0.06499999999999993,0.0,0.0,0.0,,,,,,
images/frame_1757227314102436096.png,1757227314102436096,1757227314222436096,120.0,640,480,1757227314252537984,0.7,-0.08062499999999993,0.0,0.0,0.0,,,,,,
images/frame_1757227314138455040.png,1757227314138455040,1757227314258455040,120.0,640,480,1757227314252537984,0.7,-0.08062499999999993,0.0,0.0,0.0,,,,,,
images/frame_1757227314170441984.png,1757227314170441984,1757227314290441984,120.0,640,480,1757227314312673357,0.7,-0.25406249999999997,0.0,0.0,0.0,,,,,,
images/frame_1757227314202477056.png,1757227314202477056,1757227314322477056,120.0,640,480,1757227314314597913,0.7,-0.38062499999999994,0.0,0.0,0.0,,,,,,
images/frame_1757227314239010048.png,1757227314239010048,1757227314359010048,120.0,640,480,1757227314378939751,0.7,-0.09999999999999996,0.0,0.0,0.0,,,,,,
images/frame_1757227314270441984.png,1757227314270441984,1757227314390441984,120.0,640,480,1757227314380452810,0.7,-0.051562499999999914,0.0,0.0,0.0,,,,,,
images/frame_1757227314302443008.png,1757227314302443008,1757227314422443008,120.0,640,480,1757227314443214803,0.7,-0.06999999999999991,0.0,0.0,0.0,,,,,,
images/frame_1757227314338510080.png,1757227314338510080,1757227314458510080,120.0,640,480,1757227314443214803,0.7,-0.06999999999999991,0.0,0.0,0.0,,,,,,
