file,stamp_ns,t_target_ns,delay_ms_used,img_w,img_h,twist_src_ns,twist_linear_x_mps,twist_angular_z_rps,accel_from_twist_mps2,throttle_from_twist_norm,brake_from_twist_norm,odom_src_ns,odom_v_mps,odom_w_rps,imu_src_ns,imu_gyro_z_rps,imu_accel_x_mps2
images/frame_1757227081585103104.png,1757227081585103104,1757227081705103104,120.0,640,480,1757227081744069679,0.7,0.209375,0.0,0.0,0.0,,,,,,
images/frame_1757227081617079040.png,1757227081617079040,1757227081737079040,120.0,640,480,1757227081744069679,0.7,0.209375,0.0,0.0,0.0,,,,,,
images/frame_1757227081653067008.png,1757227081653067008,1757227081773067008,120.0,640,480,1757227081745175785,0.7,0.209375,0.0,0.0,0.0,,,,,,
images/frame_1757227081685360896.png,1757227081685360896,1757227081805360896,120.0,640,480,1757227081861060355,0.7,0.209375,0.0,0.0,0.0,,,,,,
images/frame_1757227081717146112.png,1757227081717146112,1757227081837146112,120.0,640,480,1757227081861060355,0.7,0.209375,0.0,0.0,0.0,,,,,,
images/frame_1757227081817096960.png,1757227081817096960,1757227081937096960,120.0,640,480,1757227081881521948,0.7,0.209375,0.0,0.0,0.0,,,,,,
images/frame_1757227081953096960.png,1757227081953096960,1757227082073096960,120.0,640,480,1757227082116910179,0.7,0.209375,0.0,0.0,0.0,,,,,,
images/frame_1757227082022842880.png,1757227082022842880,1757227082142842880,120.0,640,480,1757227082122920366,0.7,0.209375,0.0,0.0,0.0,,,,,,
images/frame_1757227082085154048.png,1757227082085154048,1757227082205154048,120.0,640,480,1757227082283631605,0.7,0.209375,0.0,0.0,0.0,,,,,,
images/frame_1757227082153231872.png,1757227082153231872,1757227082273231872,120.0,640,480,1757227082283631605,0.7,0.209375,0.0,0.0,0.0,,,,,,
images/frame_1757227082221635072.png,1757227082221635072,1757227082341635072,120.0,640,480,1757227082283631605,0.7,0.209375,0.0,0.0,0.0,,,,,,
images/frame_1757227082321664000.png,1757227082321664000,1757227082441664000,120.0,640,480,1757227082498992684,0.7,0.209375,0.0,0.0,0.0,,,,,,
images/frame_1757227082453117952.png,1757227082453117952,1757227082573117952,120.0,640,480,1757227082587984728,0.7,0.209375,0.0,0.0,0.0,,,,,,
images/frame_1757227082489246976.png,1757227082489246976,1757227082609246976,120.0,640,480,1757227082606994511,0.7,0.209375,0.0,0.0,0.0,,,,,,
images/frame_1757227082523695104.png,1757227082523695104,1757227082643695104,120.0,640,480,1757227082606994511,0.7,0.209375,0.0,0.0,0.0,,,,,,
images/frame_1757227082553806080.png,1757227082553806080,1757227082673806080,120.0,640,480,1757227082606994511,0.7,0.209375,0.0,0.0,0.0,,,,,,
images/frame_1757227082589107968.png,1757227082589107968,1757227082709107968,120.0,640,480,1757227082774054729,0.7,0.209375,0.0,0.0,0.0,,,,,,
images/frame_1757227082621114112.png,1757227082621114112,1757227082741114112,120.0,640,480,1757227082774054729,0.7,0.209375,0.0,0.0,0.0,,,,,,
images/frame_1757227082789366016.png,1757227082789366016,1757227082909366016,120.0,640,480,1757227082981670829,0.7,0.209375,0.0,0.0,0.0,,,,,,
images/frame_1757227082821762048.png,1757227082821762048,1757227082941762048,120.0,640,480,1757227082981670829,0.7,0.209375,0.0,0.0,0.0,,,,,,
images/frame_1757227082854203904.png,1757227082854203904,1757227082974203904,120.0,640,480,1757227082981670829,0.7,0.209375,0.0,0.0,0.0,,,,,,
images/frame_1757227082892939008.png,1757227082892939008,1757227083012939008,120.0,640,480,1757227082988289095,0.7,0.216875,0.0,0.0,0.0,,,,,,
images/frame_1757227082922156032.png,1757227082922156032,1757227083042156032,120.0,640,480,1757227083079270880,0.7,0.209375,0.0,0.0,0.0,,,,,,
images/frame_1757227082959133952.png,1757227082959133952,1757227083079133952,120.0,640,480,1757227083079270880,0.7,0.209375,0.0,0.0,0.0,,,,,,
images/frame_1757227083121121024.png,1757227083121121024,1757227083241121024,120.0,640,480,1757227083278641701,0.7,0.21312500000000004,0.0,0.0,0.0,,,,,,
images/frame_1757227083157134080.png,1757227083157134080,1757227083277134080,120.0,640,480,1757227083278641701,0.7,0.21312500000000004,0.0,0.0,0.0,,,,,,
images/frame_1757227083189310976.png,1757227083189310976,1757227083309310976,120.0,640,480,1757227083278641701,0.7,0.21312500000000004,0.0,0.0,0.0,,,,,,
images/frame_1757227083262704896.png,1757227083262704896,1757227083382704896,120.0,640,480,1757227083350176252,0.7,0.209375,0.0,0.0,0.0,,,,,,
images/frame_1757227083289117952.png,1757227083289117952,1757227083409117952,120.0,640,480,1757227083350176252,0.7,0.209375,0.0,0.0,0.0,,,,,,
images/frame_1757227083325115904.png,1757227083325115904,1757227083445115904,120.0,640,480,1757227083468280489,0.7,0.19,0.0,0.0,0.0,,,,,,
images/frame_1757227083357129984.png,1757227083357129984,1757227083477129984,120.0,640,480,1757227083468280489,0.7,0.19,0.0,0.0,0.0,,,,,,
images/frame_1757227083390664960.png,1757227083390664960,1757227083510664960,120.0,640,480,1757227083468280489,0.7,0.19,0.0,0.0,0.0,,,,,,
images/frame_1757227083753178112.png,1757227083753178112,1757227083873178112,120.0,640,480,1757227083847804439,0.7,0.11562500000000002,0.0,0.0,0.0,,,,,,
images/frame_1757227083833103104.png,1757227083833103104,1757227083953103104,120.0,640,480,1757227083942009467,0.7,0.11562500000000002,0.0,0.0,0.0,,,,,,
images/frame_1757227083993122048.png,1757227083993122048,1757227084113122048,120.0,640,480,1757227084086080097,0.7,0.11562500000000002,0.0,0.0,0.0,,,,,,
images/frame_1757227084073131008.png,1757227084073131008,1757227084193131008,120.0,640,480,1757227084169018368,0.7,1.25875,-1.359247517411022,0.0,0.679623758705511,,,,,,
images/frame_1757227084153113088.png,1757227084153113088,1757227084273113088,120.0,640,480,1757227084257532416,0.5796874999999999,2.0,-5.2529514431738935,0.0,1.0,,,,,,
images/frame_1757227084239420928.png,1757227084239420928,1757227084359420928,120.0,640,480,1757227084334572439,0.175,-0.5,0.0,0.0,0.0,,,,,,
images/frame_1757227084317110016.png,1757227084317110016,1757227084437110016,120.0,640,480,1757227084415645355,0.175,-0.5,5.082227919684677,1.0,0.0,,,,,,
images/frame_1757227084397137920.png,1757227084397137920,1757227084517137920,120.0,640,480,1757227084490431085,0.555078125,1.8512500000000005,2.5107548556455903,1.0,0.0,,,,,,
images/frame_1757227084477138944.png,1757227084477138944,1757227084597138944,120.0,640,480,1757227084580850682,0.7,1.334375,-3.467247877267636,0.0,1.0,,,,,,
images/frame_1757227084565152000.png,1757227084565152000,1757227084685152000,120.0,640,480,1757227084689040417,0.7,1.1199999999999999,0.0,0.0,0.0,,,,,,
images/frame_1757227084601132032.png,1757227084601132032,1757227084721132032,120.0,640,480,1757227084715313441,0.7,1.0731249999999999,0.0,0.0,0.0,,,,,,
images/frame_1757227084633126912.png,1757227084633126912,1757227084753126912,120.0,640,480,1757227084752614048,0.7,1.1037500000000002,0.0,0.0,0.0,,,,,,
images/frame_1757227084701157888.png,1757227084701157888,1757227084821157888,120.0,640,480,1757227084826343274,0.7,1.0962500000000004,0.0,0.0,0.0,,,,,,
images/frame_1757227084737526016.png,1757227084737526016,1757227084857526016,120.0,640,480,1757227084846668544,0.7,1.1193749999999998,0.0,0.0,0.0,,,,,,
