file,stamp_ns,delay_ms_used,img_w,img_h,twist_src_ns,twist_linear_x_mps,twist_angular_z_rps,accel_from_twist_mps2,throttle_from_twist_norm,brake_from_twist_norm
images/frame_1757227081585103104.png,1757227081585103104,120.0,640,480,1757227081744069679,0.7,0.209375,0.0,0.0,0.0
images/frame_1757227081617079040.png,1757227081617079040,120.0,640,480,1757227081744069679,0.7,0.209375,0.0,0.0,0.0
images/frame_1757227081653067008.png,1757227081653067008,120.0,640,480,1757227081745175785,0.7,0.209375,0.0,0.0,0.0
images/frame_1757227081685360896.png,1757227081685360896,120.0,640,480,1757227081861060355,0.7,0.209375,0.0,0.0,0.0
images/frame_1757227081717146112.png,1757227081717146112,120.0,640,480,1757227081861060355,0.7,0.209375,0.0,0.0,0.0
images/frame_1757227081817096960.png,1757227081817096960,120.0,640,480,1757227081881521948,0.7,0.209375,0.0,0.0,0.0
images/frame_1757227081953096960.png,1757227081953096960,120.0,640,480,1757227082116910179,0.7,0.209375,0.0,0.0,0.0
images/frame_1757227082022842880.png,1757227082022842880,120.0,640,480,1757227082122920366,0.7,0.209375,0.0,0.0,0.0
images/frame_1757227082085154048.png,1757227082085154048,120.0,640,480,1757227082283631605,0.7,0.209375,0.0,0.0,0.0
images/frame_1757227082153231872.png,1757227082153231872,120.0,640,480,1757227082283631605,0.7,0.209375,0.0,0.0,0.0
images/frame_1757227082221635072.png,1757227082221635072,120.0,640,480,1757227082283631605,0.7,0.209375,0.0,0.0,0.0
images/frame_1757227082321664000.png,1757227082321664000,120.0,640,480,1757227082498992684,0.7,0.209375,0.0,0.0,0.0
images/frame_1757227082453117952.png,1757227082453117952,120.0,640,480,1757227082587984728,0.7,0.209375,0.0,0.0,0.0
images/frame_1757227082489246976.png,1757227082489246976,120.0,640,480,1757227082606994511,0.7,0.209375,0.0,0.0,0.0
images/frame_1757227082523695104.png,1757227082523695104,120.0,640,480,1757227082606994511,0.7,0.209375,0.0,0.0,0.0
images/frame_1757227082553806080.png,1757227082553806080,120.0,640,480,1757227082606994511,0.7,0.209375,0.0,0.0,0.0
images/frame_1757227082589107968.png,1757227082589107968,120.0,640,480,1757227082774054729,0.7,0.209375,0.0,0.0,0.0
images/frame_1757227082621114112.png,1757227082621114112,120.0,640,480,1757227082774054729,0.7,0.209375,0.0,0.0,0.0
images/frame_1757227082789366016.png,1757227082789366016,120.0,640,480,1757227082981670829,0.7,0.209375,0.0,0.0,0.0
images/frame_1757227082821762048.png,1757227082821762048,120.0,640,480,1757227082981670829,0.7,0.209375,0.0,0.0,0.0
images/frame_1757227082854203904.png,1757227082854203904,120.0,640,480,1757227082981670829,0.7,0.209375,0.0,0.0,0.0
images/frame_1757227082892939008.png,1757227082892939008,120.0,640,480,1757227082988289095,0.7,0.216875,0.0,0.0,0.0
images/frame_1757227082922156032.png,1757227082922156032,120.0,640,480,1757227083079270880,0.7,0.209375,0.0,0.0,0.0
images/frame_1757227082959133952.png,1757227082959133952,120.0,640,480,1757227083079270880,0.7,0.209375,0.0,0.0,0.0
images/frame_1757227083121121024.png,1757227083121121024,120.0,640,480,1757227083278641701,0.7,0.213125,0.0,0.0,0.0
images/frame_1757227083157134080.png,1757227083157134080,120.0,640,480,1757227083278641701,0.7,0.213125,0.0,0.0,0.0
images/frame_1757227083189310976.png,1757227083189310976,120.0,640,480,1757227083278641701,0.7,0.213125,0.0,0.0,0.0
images/frame_1757227083262704896.png,1757227083262704896,120.0,640,480,1757227083350176252,0.7,0.209375,0.0,0.0,0.0
images/frame_1757227083289117952.png,1757227083289117952,120.0,640,480,1757227083350176252,0.7,0.209375,0.0,0.0,0.0
images/frame_1757227083325115904.png,1757227083325115904,120.0,640,480,1757227083468280489,0.7,0.19,0.0,0.0,0.0
images/frame_1757227083357129984.png,1757227083357129984,120.0,640,480,1757227083468280489,0.7,0.19,0.0,0.0,0.0
images/frame_1757227083390664960.png,1757227083390664960,120.0,640,480,1757227083468280489,0.7,0.19,0.0,0.0,0.0
images/frame_1757227083753178112.png,1757227083753178112,120.0,640,480,1757227083847804439,0.7,0.115625,0.0,0.0,0.0
images/frame_1757227083833103104.png,1757227083833103104,120.0,640,480,1757227083942009467,0.7,0.115625,0.0,0.0,0.0
images/frame_1757227083993122048.png,1757227083993122048,120.0,640,480,1757227084086080097,0.7,0.115625,0.0,0.0,0.0
images/frame_1757227084073131008.png,1757227084073131008,120.0,640,480,1757227084169018368,0.7,1.25875,-1.359247517411022,0.0,0.679623758705511
images/frame_1757227084153113088.png,1757227084153113088,120.0,640,480,1757227084257532416,0.5796874999999999,2.0,-5.2529514431738935,0.0,1.0
images/frame_1757227084239420928.png,1757227084239420928,120.0,640,480,1757227084334572439,0.175,-0.5,0.0,0.0,0.0
images/frame_1757227084317110016.png,1757227084317110016,120.0,640,480,1757227084415645355,0.175,-0.5,5.082227919684677,1.0,0.0
images/frame_1757227084397137920.png,1757227084397137920,120.0,640,480,1757227084490431085,0.555078125,1.8512500000000005,2.5107548556455903,1.0,0.0
images/frame_1757227084477138944.png,1757227084477138944,120.0,640,480,1757227084580850682,0.7,1.334375,-3.467247877267636,0.0,1.0
images/frame_1757227084565152000.png,1757227084565152000,120.0,640,480,1757227084689040417,0.7,1.12,0.0,0.0,0.0
images/frame_1757227084601132032.png,1757227084601132032,120.0,640,480,1757227084715313441,0.7,1.073125,0.0,0.0,0.0
images/frame_1757227084633126912.png,1757227084633126912,120.0,640,480,1757227084752614048,0.7,1.1037500000000002,0.0,0.0,0.0
images/frame_1757227084701157888.png,1757227084701157888,120.0,640,480,1757227084826343274,0.7,1.0962500000000004,0.0,0.0,0.0
images/frame_1757227084737526016.png,1757227084737526016,120.0,640,480,1757227084846668544,0.7,1.1193749999999998,0.0,0.0,0.0
images/frame_1757227084766362112.png,1757227084766362112,120.0,640,480,1757227084883923807,0.7,1.1349999999999998,0.0,0.0,0.0
images/frame_1757227084833126912.png,1757227084833126912,120.0,640,480,1757227084945383149,0.7,1.111875,0.0,0.0,0.0
images/frame_1757227084865149952.png,1757227084865149952,120.0,640,480,1757227084991262354,0.7,1.0962500000000004,0.0,0.0,0.0
images/frame_1757227084901158912.png,1757227084901158912,120.0,640,480,1757227085013732250,0.7,1.1000000000000003,0.0,0.0,0.0
