file,stamp_ns,t_target_ns,delay_ms_used,img_w,img_h,twist_src_ns,twist_linear_x_mps,twist_angular_z_rps,accel_from_twist_mps2,throttle_from_twist_norm,brake_from_twist_norm,odom_src_ns,odom_v_mps,odom_w_rps,imu_src_ns,imu_gyro_z_rps,imu_accel_x_mps2
images/frame_1756544884265676032.png,1756544884265676032,1756544884385676032,120.0,640,480,1756544884462592802,0.35,0.08593750000000001,,,,1756544884394687186,0.351,0.267,1756544884383900928,0.15707963267948966,0.18
images/frame_1756544884395705088.png,1756544884395705088,1756544884515705088,120.0,640,480,1756544884462592802,0.35,0.08593750000000001,0.0,0.0,0.0,1756544884498722572,0.34,0.186,1756544884484044800,0.16406094968746698,0.12
images/frame_1756544884463673088.png,1756544884463673088,1756544884583673088,120.0,640,480,1756544884638784749,0.35,0.07437500000000001,0.0,0.0,0.0,,,,,,
images/frame_1756544884530871040.png,1756544884530871040,1756544884650871040,120.0,640,480,1756544884638784749,0.35,0.07437500000000001,0.0,0.0,0.0,,,,,,
images/frame_1756544884763694080.png,1756544884763694080,1756544884883694080,120.0,640,480,1756544884953288131,0.35,-0.006875000000000002,0.0,0.0,0.0,,,,,,
images/frame_1756544884831804928.png,1756544884831804928,1756544884951804928,120.0,640,480,1756544884953288131,0.35,-0.006875000000000002,0.0,0.0,0.0,,,,,,
images/frame_1756544884931720960.png,1756544884931720960,1756544885051720960,120.0,640,480,1756544885087788122,0.35,0.014999999999999996,0.0,0.0,0.0,,,,,,
images/frame_1756544885063777024.png,1756544885063777024,1756544885183777024,120.0,640,480,1756544885132747185,0.35,0.005624999999999998,0.0,0.0,0.0,,,,,,
images/frame_1756544885132528896.png,1756544885132528896,1756544885252528896,120.0,640,480,1756544885289817814,0.35,0.0024999999999999957,0.0,0.0,0.0,,,,,,
images/frame_1756544885299725056.png,1756544885299725056,1756544885419725056,120.0,640,480,1756544885493578886,0.35,-0.11249999999999999,0.0,0.0,0.0,,,,,,
images/frame_1756544885399715072.png,1756544885399715072,1756544885519715072,120.0,640,480,1756544885493578886,0.35,-0.11249999999999999,0.0,0.0,0.0,,,,,,
images/frame_1756544885631723008.png,1756544885631723008,1756544885751723008,120.0,640,480,1756544885779767775,0.35,-0.18062499999999998,0.0,0.0,0.0,,,,,,
images/frame_1756544885700025088.png,1756544885700025088,1756544885820025088,120.0,640,480,1756544885796556925,0.35,-0.193125,0.0,0.0,0.0,,,,,,
images/frame_1756544885799718912.png,1756544885799718912,1756544885919718912,120.0,640,480,1756544885888375587,0.35,0.09156250000000002,0.0,0.0,0.0,,,,,,
images/frame_1756544885899772928.png,1756544885899772928,1756544886019772928,120.0,640,480,1756544886044378088,0.35,0.010625000000000016,0.0,0.0,0.0,,,,,,
images/frame_1756544885967723008.png,1756544885967723008,1756544886087723008,120.0,640,480,1756544886060553107,0.25,0.011250000000000015,0.12558249765329413,0.08372166510219609,0.0,,,,1756544886057687808,-0.10821041362364843,0.28
images/frame_1756544886335724032.png,1756544886335724032,1756544886455724032,120.0,640,480,1756544886530363798,0.309,0.011875000000000017,0.0,0.0,0.0,,,,1756544886388375296,-0.2844886680750757,0.07
images/frame_1756544886435932928.png,1756544886435932928,1756544886555932928,120.0,640,480,1756544886530363798,0.309,0.011875000000000017,0.0,0.0,0.0,,,,,,
images/frame_1756544886667747072.png,1756544886667747072,1756544886787747072,120.0,640,480,1756544886812252011,0.309,0.012187500000000018,0.0,0.0,0.0,,,,,,
images/frame_1756544886835868928.png,1756544886835868928,1756544886955868928,120.0,640,480,1756544886984881321,0.309,0.01375000000000002,0.0,0.0,0.0,,,,,,
images/frame_1756544886945688064.png,1756544886945688064,1756544887065688064,120.0,640,480,1756544887038118490,0.264,-0.0028124999999999856,0.0,0.0,0.0,,,,,,
images/frame_1756544887218095104.png,1756544887218095104,1756544887338095104,120.0,640,480,1756544887337981424,0.2646,-0.304375,-2.5397527846388797,0.0,1.0,,,,,,
images/frame_1756544887403910912.png,1756544887403910912,1756544887523910912,120.0,640,480,1756544887541633627,0.3,-0.37656249999999997,0.0,0.0,0.0,1756544887517836040,0.279,-0.242,1756544887527483392,-0.15707963267948966,0.37
images/frame_1756544887472215040.png,1756544887472215040,1756544887592215040,120.0,640,480,1756544887541633627,0.3,-0.37656249999999997,0.1587417040394906,0.10582780269299373,0.0,1756544887578590654,0.286,-0.186,1756544887567117312,-0.22689280275926282,0.24
images/frame_1756544887709955072.png,1756544887709955072,1756544887829955072,120.0,640,480,1756544887856610717,0.35,-0.37031250000000004,0.10080355798173678,0.06720237198782451,0.0,,,,,,
images/frame_1756544888072677120.png,1756544888072677120,1756544888192677120,120.0,640,480,1756544888180210979,0.25,0.15843749999999998,0.0,0.0,0.0,1756544888198467502,0.325,0.062,1756544888187761920,-0.03839724354387525,-2.28
images/frame_1756544888139792896.png,1756544888139792896,1756544888259792896,120.0,640,480,1756544888205490307,0.25,0.15499999999999997,0.0,0.0,0.0,1756544888261731760,0.253,0.049,1756544888261833984,0.0017453292519943296,-0.19
images/frame_1756544888207800064.png,1756544888207800064,1756544888327800064,120.0,640,480,1756544888325353020,0.25,-0.36406250000000007,0.0,0.0,0.0,1756544888320777233,0.242,0.006,1756544888329252864,-0.0767944870877505,-0.22
images/frame_1756544888408025088.png,1756544888408025088,1756544888528025088,120.0,640,480,1756544888525017646,0.2646,0.12468749999999998,1.5227267842681627,1.0,0.0,1756544888518819665,0.322,0.006,1756544888530073344,-0.012217304763960306,0.42
images/frame_1756544888475810048.png,1756544888475810048,1756544888595810048,120.0,640,480,1756544888593233190,0.2618,0.355,0.0,0.0,0.0,1756544888598940979,0.325,0.074,1756544888599041536,0.024434609527920613,-1.1
images/frame_1756544888648909056.png,1756544888648909056,1756544888768909056,120.0,640,480,1756544888777184122,0.3,0.158125,-0.13654922429201108,0.0,0.06827461214600554,1756544888759022770,0.252,0.18,1756544888768324096,-0.012217304763960306,-0.09
images/frame_1756544888743892992.png,1756544888743892992,1756544888863892992,120.0,640,480,1756544888861632735,0.25,0.2718749999999999,0.4468189447016407,0.29787929646776046,0.0,1756544888863524473,0.258,0.161,1756544888863601152,0.15533430342749532,-0.28
images/frame_1756544888896366080.png,1756544888896366080,1756544889016366080,120.0,640,480,1756544889010054620,0.28875,0.5065625,0.9557754506617783,0.6371836337745188,0.0,1756544889019333270,0.263,0.273,1756544889019408896,0.28623399732707,0.37
images/frame_1756544889075973120.png,1756544889075973120,1756544889195973120,120.0,640,480,1756544889194369018,0.35,0.6375000000000001,-6.467988180139678,0.0,1.0,1756544889199471893,0.339,0.553,1756544889199546112,0.5969026041820606,0.34
images/frame_1756544889275859968.png,1756544889275859968,1756544889395859968,120.0,640,480,1756544889393034668,0.35,0.7296875,0.0,0.0,0.0,1756544889399705463,0.354,0.578,1756544889388953856,0.6702064327658225,0.0
images/frame_1756544889346099968.png,1756544889346099968,1756544889466099968,120.0,640,480,1756544889437507315,0.35,0.7609375,0.0,0.0,0.0,1756544889462488778,0.345,0.621,1756544889469249280,0.6841690667817772,-0.03
