file,stamp_ns,t_target_ns,delay_ms_used,img_w,img_h,twist_src_ns,twist_linear_x_mps,twist_angular_z_rps,accel_from_twist_mps2,throttle_from_twist_norm,brake_from_twist_norm,odom_src_ns,odom_v_mps,odom_w_rps,imu_src_ns,imu_gyro_z_rps,imu_accel_x_mps2
images/frame_1756547558862967040.png,1756547558862967040,1756547558982967040,120.0,640,480,1756547559000553997,0.35,0.011250000000000001,,,,1756547558985926191,0.0,0.0,1756547558986004224,0.0017453292519943296,0.0
images/frame_1756547559164741120.png,1756547559164741120,1756547559284741120,120.0,640,480,1756547559302684719,0.35,0.00875,0.0,0.0,0.0,1756547559286247178,0.351,-0.006,1756547559286321408,0.031415926535897934,-0.31
images/frame_1756547559294964992.png,1756547559294964992,1756547559414964992,120.0,640,480,1756547559431222806,0.35,0.009062500000000003,0.0,0.0,0.0,1756547559407258574,0.35,0.024,1756547559420712192,0.020943951023931952,-0.02
images/frame_1756547559366396928.png,1756547559366396928,1756547559486396928,120.0,640,480,1756547559444329075,0.35,0.009687500000000002,0.0,0.0,0.0,1756547559466726553,0.35,0.012,1756547559455777280,0.017453292519943295,-0.16
images/frame_1756547559463023104.png,1756547559463023104,1756547559583023104,120.0,640,480,1756547559655427068,0.35,0.010000000000000002,0.0,0.0,0.0,1756547559566802071,0.35,0.012,1756547559506508544,0.017453292519943295,-0.09
images/frame_1756547559563027968.png,1756547559563027968,1756547559683027968,120.0,640,480,1756547559655427068,0.35,0.010000000000000002,0.0,0.0,0.0,,,,,,
images/frame_1756547559831385088.png,1756547559831385088,1756547559951385088,120.0,640,480,1756547559947906668,0.35,0.012812500000000004,0.0,0.0,0.0,1756547559947191773,0.348,0.062,1756547559947290880,-0.012217304763960306,0.37
images/frame_1756547560067023872.png,1756547560067023872,1756547560187023872,120.0,640,480,1756547560219949283,0.35,0.013437500000000003,0.0,0.0,0.0,,,,,,
images/frame_1756547560167149056.png,1756547560167149056,1756547560287149056,120.0,640,480,1756547560352900236,0.35,0.013750000000000004,0.0,0.0,0.0,,,,,,
images/frame_1756547560636745984.png,1756547560636745984,1756547560756745984,120.0,640,480,1756547560751591491,0.35,0.019687500000000007,0.0,0.0,0.0,1756547560748416606,0.346,0.018,1756547560756918784,-0.003490658503988659,0.11
images/frame_1756547560877125888.png,1756547560877125888,1756547560997125888,120.0,640,480,1756547560931600235,0.35,0.02000000000000001,0.0,0.0,0.0,1756547560987908146,0.346,0.018,1756547560997168128,0.022689280275926284,-0.2
images/frame_1756547561036613120.png,1756547561036613120,1756547561156613120,120.0,640,480,1756547561188732064,0.35,0.020625000000000004,0.0,0.0,0.0,1756547561108218090,0.348,0.012,1756547561097270528,0.017453292519943295,0.36
images/frame_1756547561271843072.png,1756547561271843072,1756547561391843072,120.0,640,480,1756547561383793937,0.35,0.023125,0.0,0.0,0.0,1756547561388367540,0.346,0.031,1756547561388454144,0.008726646259971648,0.03
images/frame_1756547561403160064.png,1756547561403160064,1756547561523160064,120.0,640,480,1756547561520336233,0.35,0.024062499999999994,0.0,0.0,0.0,1756547561488517109,0.346,0.031,1756547561469317888,0.008726646259971648,-0.13
images/frame_1756547561871038976.png,1756547561871038976,1756547561991038976,120.0,640,480,1756547561957644588,0.35,0.03124999999999997,0.0,0.0,0.0,1756547561991000642,0.35,0.049,1756547561991080448,0.017453292519943295,0.02
images/frame_1756547562271473920.png,1756547562271473920,1756547562391473920,120.0,640,480,1756547562467985704,0.35,0.03187499999999997,0.0,0.0,0.0,,,,,,
images/frame_1756547562407014912.png,1756547562407014912,1756547562527014912,120.0,640,480,1756547562487443727,0.35,-0.42375,0.0,0.0,0.0,,,,,,
images/frame_1756547562575041024.png,1756547562575041024,1756547562695041024,120.0,640,480,1756547562707046648,0.35,-0.450625,0.0,0.0,0.0,,,,,,
images/frame_1756547562876741120.png,1756547562876741120,1756547562996741120,120.0,640,480,1756547562993447405,0.35,-0.5609375,0.0,0.0,0.0,1756547562989957218,0.344,-0.677,1756547562999964160,-0.7120943348136864,-0.24
images/frame_1756547563075060992.png,1756547563075060992,1756547563195060992,120.0,640,480,1756547563184121347,0.35,-0.11718750000000001,0.0,0.0,0.0,1756547563193637042,0.339,-0.478,1756547563193716992,-0.640535835481919,-0.56
images/frame_1756547563143085056.png,1756547563143085056,1756547563263085056,120.0,640,480,1756547563241839147,0.35,-0.17343750000000002,0.0,0.0,0.0,1756547563230202541,0.341,-0.453,1756547563219787520,-0.6038839211900381,0.58
images/frame_1756547563307371008.png,1756547563307371008,1756547563427371008,120.0,640,480,1756547563427365680,0.35,-0.08874999999999998,0.0,0.0,0.0,1756547563435127961,0.346,-0.118,1756547563422778112,-0.1832595714594046,0.03
images/frame_1756547563443069952.png,1756547563443069952,1756547563563069952,120.0,640,480,1756547563574722487,0.35,-0.09093749999999998,0.0,0.0,0.0,1756547563570836930,0.349,-0.118,1756547563560018432,-0.059341194567807204,0.0
images/frame_1756547563511222016.png,1756547563511222016,1756547563631222016,120.0,640,480,1756547563575934833,0.35,-0.09062499999999997,0.0,0.0,0.0,1756547563631373767,0.339,-0.105,1756547563631454720,-0.09948376736367678,-0.09
images/frame_1756547563643065088.png,1756547563643065088,1756547563763065088,120.0,640,480,1756547563766428834,0.35,-0.09031249999999996,0.0,0.0,0.0,1756547563771412623,0.349,-0.043,1756547563759930624,-0.10821041362364843,-0.04
images/frame_1756547563713154048.png,1756547563713154048,1756547563833154048,120.0,640,480,1756547563851201527,0.35,-0.07968749999999997,0.0,0.0,0.0,1756547563790725235,0.343,-0.099,1756547563790800640,-0.0715584993317675,0.09
images/frame_1756547563911272960.png,1756547563911272960,1756547564031272960,120.0,640,480,1756547564027494036,0.35,-0.08437499999999995,0.0,0.0,0.0,1756547564030942495,0.346,-0.043,1756547564011006720,-0.09250245035569946,0.11
images/frame_1756547564112719872.png,1756547564112719872,1756547564232719872,120.0,640,480,1756547564275158084,0.35,-0.08156249999999991,0.0,0.0,0.0,1756547564231166278,0.348,-0.037,1756547564231282176,-0.08028514559173915,0.18
images/frame_1756547564243118080.png,1756547564243118080,1756547564363118080,120.0,640,480,1756547564389143286,0.35,-0.0812499999999999,0.0,0.0,0.0,1756547564351488834,0.348,-0.037,1756547564360641024,-0.0767944870877505,0.31
images/frame_1756547564579075072.png,1756547564579075072,1756547564699075072,120.0,640,480,1756547564685512106,0.35,-0.06843749999999987,0.0,0.0,0.0,1756547564691607823,0.351,-0.105,1756547564700840704,-0.05061454830783556,-0.48
images/frame_1756547564647119872.png,1756547564647119872,1756547564767119872,120.0,640,480,1756547564757805008,0.35,-0.05968749999999988,0.0,0.0,0.0,1756547564774149524,0.341,-0.006,1756547564761036800,-0.12042771838760875,0.4
images/frame_1756547564947063040.png,1756547564947063040,1756547565067063040,120.0,640,480,1756547565067548552,0.35,-0.07531249999999987,0.0,0.0,0.0,1756547565072334641,0.349,-0.043,1756547565072435200,-0.0890117918517108,0.15
images/frame_1756547565047076096.png,1756547565047076096,1756547565167076096,120.0,640,480,1756547565168913416,0.35,-0.007499999999999873,0.0,0.0,0.0,,,,,,
images/frame_1756547565115161088.png,1756547565115161088,1756547565235161088,120.0,640,480,1756547565295188583,0.35,-0.0015624999999998522,0.0,0.0,0.0,,,,,,
images/frame_1756547565183109888.png,1756547565183109888,1756547565303109888,120.0,640,480,1756547565295188583,0.35,-0.0015624999999998522,0.0,0.0,0.0,,,,,,
images/frame_1756547565347435008.png,1756547565347435008,1756547565467435008,120.0,640,480,1756547565405321606,0.35,0.01750000000000015,0.0,0.0,0.0,,,,,,
images/frame_1756547565483122944.png,1756547565483122944,1756547565603122944,120.0,640,480,1756547565586940442,0.35,0.04625000000000012,0.0,0.0,0.0,,,,,,
images/frame_1756547565615417088.png,1756547565615417088,1756547565735417088,120.0,640,480,1756547565706910895,0.35,0.3625000000000001,0.0,0.0,0.0,1756547565732669088,0.34,0.223,1756547565732753664,0.148352986419518,-0.19
images/frame_1756547565683152896.png,1756547565683152896,1756547565803152896,120.0,640,480,1756547565769491426,0.35,0.44906250000000014,0.0,0.0,0.0,1756547565812737808,0.341,0.292,1756547565801981184,0.27052603405912107,0.06
images/frame_1756547565751137024.png,1756547565751137024,1756547565871137024,120.0,640,480,1756547565875319844,0.35,0.5496875000000002,0.0,0.0,0.0,1756547565873244374,0.341,0.429,1756547565873335552,0.5253441048502931,0.07
images/frame_1756547565952816896.png,1756547565952816896,1756547566072816896,120.0,640,480,1756547566070394750,0.35,1.0843750000000003,0.0,0.0,0.0,1756547566073358558,0.335,0.907,1756547566073445888,1.0122909661567112,0.11
images/frame_1756547566051889920.png,1756547566051889920,1756547566171889920,120.0,640,480,1756547566102577147,0.35,1.1234375,0.0,0.0,0.0,1756547566174181235,0.346,0.951,1756547566174271488,1.1588986233242349,-0.05
images/frame_1756547566119174912.png,1756547566119174912,1756547566239174912,120.0,640,480,1756547566264879372,0.35,1.1734375000000001,0.0,0.0,0.0,1756547566233998987,0.333,1.019,1756547566242434560,1.218239817892042,0.76
images/frame_1756547566419269888.png,1756547566419269888,1756547566539269888,120.0,640,480,1756547566586283688,0.35,1.253125,0.0,0.0,0.0,,,,,,
images/frame_1756547566487131904.png,1756547566487131904,1756547566607131904,120.0,640,480,1756547566609484386,0.35,1.2796875000000003,0.0,0.0,0.0,,,,,,
images/frame_1756547566687141120.png,1756547566687141120,1756547566807141120,120.0,640,480,1756547566838197466,0.35,1.1171875000000002,0.0,0.0,0.0,,,,,,
images/frame_1756547566787379968.png,1756547566787379968,1756547566907379968,120.0,640,480,1756547566949380177,0.35,1.0406250000000001,0.0,0.0,0.0,,,,,,
images/frame_1756547566887164928.png,1756547566887164928,1756547567007164928,120.0,640,480,1756547566988234976,0.35,0.15625,0.0,0.0,0.0,,,,,,
images/frame_1756547566987219968.png,1756547566987219968,1756547567107219968,120.0,640,480,1756547567099712606,0.35,0.1078125,0.0,0.0,0.0,1756547567115060397,0.349,0.205,1756547567106584832,0.2111848394913139,-0.48
images/frame_1756547567087314944.png,1756547567087314944,1756547567207314944,120.0,640,480,1756547567203990912,0.35,0.1078125,0.0,0.0,0.0,1756547567214147997,0.348,0.161,1756547567203369984,0.1884955592153876,-0.08
images/frame_1756547567155574016.png,1756547567155574016,1756547567275574016,120.0,640,480,1756547567249649699,0.35,0.1078125,0.0,0.0,0.0,1756547567275760157,0.349,0.155,1756547567263465984,0.13788101090755206,0.24
