file,stamp_ns,delay_ms_used,img_w,img_h,twist_src_ns,twist_linear_x_mps,twist_angular_z_rps,accel_from_twist_mps2,throttle_from_twist_norm,brake_from_twist_norm
images/frame_1756817675474132992.png,1756817675474132992,120.0,640,480,1756817675587965292,0.7,0.0918750000000002,0.0,0.0,0.0
images/frame_1756817675541235968.png,1756817675541235968,120.0,640,480,1756817675685199124,0.7,0.0925000000000002,0.0,0.0,0.0
images/frame_1756817675573231104.png,1756817675573231104,120.0,640,480,1756817675685199124,0.7,0.0925000000000002,0.0,0.0,0.0
images/frame_1756817675609219072.png,1756817675609219072,120.0,640,480,1756817675713808051,0.7,0.0928125000000002,0.0,0.0,0.0
images/frame_1756817675641259008.png,1756817675641259008,120.0,640,480,1756817675746485586,0.7,0.0931250000000002,0.0,0.0,0.0
images/frame_1756817675673253120.png,1756817675673253120,120.0,640,480,1756817675786415258,0.7,0.0934375000000002,0.0,0.0,0.0
images/frame_1756817675709274112.png,1756817675709274112,120.0,640,480,1756817675817702232,0.7,0.0937500000000002,0.0,0.0,0.0
images/frame_1756817675741249024.png,1756817675741249024,120.0,640,480,1756817675846107250,0.7,0.0940625000000002,0.0,0.0,0.0
images/frame_1756817675777221888.png,1756817675777221888,120.0,640,480,1756817675890711784,0.7,0.0946875000000002,0.0,0.0,0.0
images/frame_1756817675809239040.png,1756817675809239040,120.0,640,480,1756817675947463228,0.7,0.0950000000000002,0.0,0.0,0.0
images/frame_1756817675841249024.png,1756817675841249024,120.0,640,480,1756817675947463228,0.7,0.0950000000000002,0.0,0.0,0.0
images/frame_1756817675877257984.png,1756817675877257984,120.0,640,480,1756817676010092920,0.7,0.0953125000000002,0.0,0.0,0.0
images/frame_1756817675909291008.png,1756817675909291008,120.0,640,480,1756817676010672486,0.7,0.0956250000000003,0.0,0.0,0.0
images/frame_1756817675941267968.png,1756817675941267968,120.0,640,480,1756817676072673812,0.7,0.0959375000000003,0.0,0.0,0.0
images/frame_1756817675977224960.png,1756817675977224960,120.0,640,480,1756817676073280994,0.7,0.0962500000000003,0.0,0.0,0.0
images/frame_1756817676009253120.png,1756817676009253120,120.0,640,480,1756817676141591012,0.7,0.0965625000000003,0.0,0.0,0.0
images/frame_1756817676041256960.png,1756817676041256960,120.0,640,480,1756817676142126352,0.7,0.0968750000000003,0.0,0.0,0.0
images/frame_1756817676077254912.png,1756817676077254912,120.0,640,480,1756817676208356897,0.7,0.0971875000000003,0.0,0.0,0.0
images/frame_1756817676109223936.png,1756817676109223936,120.0,640,480,1756817676208356897,0.7,0.0971875000000003,0.0,0.0,0.0
images/frame_1756817676141274112.png,1756817676141274112,120.0,640,480,1756817676208356897,0.7,0.0971875000000003,0.0,0.0,0.0
images/frame_1756817676545250048.png,1756817676545250048,120.0,640,480,1756817676671195878,0.7,-0.0637499999999997,0.0,0.0,0.0
images/frame_1756817676609266944.png,1756817676609266944,120.0,640,480,1756817676727353483,0.7,0.0850000000000003,0.0,0.0,0.0
images/frame_1756817676677250048.png,1756817676677250048,120.0,640,480,1756817676811716645,0.7,-0.0718749999999996,0.0,0.0,0.0
images/frame_1756817676713254912.png,1756817676713254912,120.0,640,480,1756817676846486516,0.7,0.0150000000000003,0.0,0.0,0.0
images/frame_1756817676745275904.png,1756817676745275904,120.0,640,480,1756817676881790928,0.7,-0.0959374999999996,0.0,0.0,0.0
images/frame_1756817676777283072.png,1756817676777283072,120.0,640,480,1756817676881790928,0.7,-0.0959374999999996,0.0,0.0,0.0
images/frame_1756817676813260032.png,1756817676813260032,120.0,640,480,1756817676918655056,0.7,0.0775000000000003,0.0,0.0,0.0
images/frame_1756817676845259008.png,1756817676845259008,120.0,640,480,1756817676949680040,0.7,0.0078125000000003,0.0,0.0,0.0
images/frame_1756817676877251072.png,1756817676877251072,120.0,640,480,1756817676985522704,0.7,0.0734375000000003,0.0,0.0,0.0
images/frame_1756817676945277952.png,1756817676945277952,120.0,640,480,1756817677070259251,0.7,-0.0984374999999996,0.0,0.0,0.0
images/frame_1756817676977285120.png,1756817676977285120,120.0,640,480,1756817677115552376,0.7,-0.0081249999999996,0.0,0.0,0.0
images/frame_1756817677013287936.png,1756817677013287936,120.0,640,480,1756817677115552376,0.7,-0.0081249999999996,0.0,0.0,0.0
images/frame_1756817677081274112.png,1756817677081274112,120.0,640,480,1756817677218512486,0.7,0.1028125000000003,0.0,0.0,0.0
images/frame_1756817677113256960.png,1756817677113256960,120.0,640,480,1756817677247338474,0.7,0.0534375000000003,0.0,0.0,0.0
images/frame_1756817677145319936.png,1756817677145319936,120.0,640,480,1756817677282926060,0.7,0.0768750000000003,0.0,0.0,0.0
images/frame_1756817677181263104.png,1756817677181263104,120.0,640,480,1756817677312743175,0.7,0.0734375000000003,0.0,0.0,0.0
images/frame_1756817677245277952.png,1756817677245277952,120.0,640,480,1756817677366686679,0.7,-0.0443749999999996,0.0,0.0,0.0
images/frame_1756817677313254912.png,1756817677313254912,120.0,640,480,1756817677427628652,0.7,-0.0387499999999996,0.0,0.0,0.0
images/frame_1756817677345274112.png,1756817677345274112,120.0,640,480,1756817677460043204,0.7,0.0687500000000003,0.0,0.0,0.0
images/frame_1756817677381244928.png,1756817677381244928,120.0,640,480,1756817677517449094,0.7,0.0340625000000003,0.0,0.0,0.0
images/frame_1756817677413254912.png,1756817677413254912,120.0,640,480,1756817677517449094,0.7,0.0340625000000003,0.0,0.0,0.0
images/frame_1756817677445285120.png,1756817677445285120,120.0,640,480,1756817677572580722,0.7,0.0965625000000003,0.0,0.0,0.0
images/frame_1756817677481282048.png,1756817677481282048,120.0,640,480,1756817677574467678,0.7,0.0662500000000003,0.0,0.0,0.0
images/frame_1756817677581266944.png,1756817677581266944,120.0,640,480,1756817677707349193,0.7,-0.0246874999999996,0.0,0.0,0.0
images/frame_1756817677613274880.png,1756817677613274880,120.0,640,480,1756817677750222838,0.7,0.0837500000000003,0.0,0.0,0.0
images/frame_1756817677649278976.png,1756817677649278976,120.0,640,480,1756817677781745113,0.7,0.0259375000000003,0.0,0.0,0.0
images/frame_1756817677713282048.png,1756817677713282048,120.0,640,480,1756817677826689495,0.7,0.0687500000000003,0.0,0.0,0.0
images/frame_1756817677749280000.png,1756817677749280000,120.0,640,480,1756817677873103703,0.7,0.0653125000000003,0.0,0.0,0.0
images/frame_1756817677781297920.png,1756817677781297920,120.0,640,480,1756817677873103703,0.7,0.0653125000000003,0.0,0.0,0.0
images/frame_1756817677813274112.png,1756817677813274112,120.0,640,480,1756817677946340268,0.7,0.0656250000000003,0.0,0.0,0.0
images/frame_1756817677881294080.png,1756817677881294080,120.0,640,480,1756817678007255072,0.7,-0.0140624999999996,0.0,0.0,0.0
images/frame_1756817677949270016.png,1756817677949270016,120.0,640,480,1756817678063189118,0.7,-0.0356249999999996,0.0,0.0,0.0
images/frame_1756817677981300992.png,1756817677981300992,120.0,640,480,1756817678095937822,0.7,0.0021875000000003,0.0,0.0,0.0
images/frame_1756817678017275904.png,1756817678017275904,120.0,640,480,1756817678156849713,0.7,0.0725000000000003,0.0,0.0,0.0
images/frame_1756817678049275904.png,1756817678049275904,120.0,640,480,1756817678163586543,0.7,0.0578125000000003,0.0,0.0,0.0
images/frame_1756817678081303040.png,1756817678081303040,120.0,640,480,1756817678163586543,0.7,0.0578125000000003,0.0,0.0,0.0
images/frame_1756817678117265920.png,1756817678117265920,120.0,640,480,1756817678254875147,0.7,0.0581250000000003,0.0,0.0,0.0
images/frame_1756817678149286912.png,1756817678149286912,120.0,640,480,1756817678263030666,0.7,-0.1559374999999996,0.0,0.0,0.0
images/frame_1756817678217274112.png,1756817678217274112,120.0,640,480,1756817678365785778,0.7,0.0212500000000003,0.0,0.0,0.0
images/frame_1756817678249283072.png,1756817678249283072,120.0,640,480,1756817678366339455,0.7,-0.1118749999999996,0.0,0.0,0.0
images/frame_1756817678281284096.png,1756817678281284096,120.0,640,480,1756817678375203983,0.7,-0.0168749999999996,0.0,0.0,0.0
images/frame_1756817678385281024.png,1756817678385281024,120.0,640,480,1756817678514732373,0.7,-0.0509374999999996,0.0,0.0,0.0
images/frame_1756817678417312000.png,1756817678417312000,120.0,640,480,1756817678545926512,0.7,-0.0728124999999996,0.0,0.0,0.0
images/frame_1756817678485303040.png,1756817678485303040,120.0,640,480,1756817678600257353,0.7,0.0284375000000003,0.0,0.0,0.0
images/frame_1756817678517296896.png,1756817678517296896,120.0,640,480,1756817678637784409,0.7,0.0284375000000003,0.0,0.0,0.0
images/frame_1756817678585382912.png,1756817678585382912,120.0,640,480,1756817678705394665,0.7,-0.0109374999999996,0.0,0.0,0.0
images/frame_1756817678617287936.png,1756817678617287936,120.0,640,480,1756817678746618927,0.7,-0.0046874999999996,0.0,0.0,0.0
images/frame_1756817678649298944.png,1756817678649298944,120.0,640,480,1756817678779496274,0.7,0.0143750000000003,0.0,0.0,0.0
images/frame_1756817678685309952.png,1756817678685309952,120.0,640,480,1756817678820794746,0.7,0.0103125000000003,0.0,0.0,0.0
images/frame_1756817678717324032.png,1756817678717324032,120.0,640,480,1756817678833697416,0.7,0.0100000000000003,0.0,0.0,0.0
images/frame_1756817678749394944.png,1756817678749394944,120.0,640,480,1756817678881093471,0.7,0.0096875000000003,0.0,0.0,0.0
images/frame_1756817678785785088.png,1756817678785785088,120.0,640,480,1756817678881093471,0.7,0.0096875000000003,0.0,0.0,0.0
images/frame_1756817678817296896.png,1756817678817296896,120.0,640,480,1756817678938725765,0.7,0.0093750000000003,0.0,0.0,0.0
images/frame_1756817678853281024.png,1756817678853281024,120.0,640,480,1756817678940135014,0.7,0.0090625000000003,0.0,0.0,0.0
images/frame_1756817678885309952.png,1756817678885309952,120.0,640,480,1756817679006664222,0.7,0.0087500000000003,0.0,0.0,0.0
images/frame_1756817678917328896.png,1756817678917328896,120.0,640,480,1756817679007973436,0.7,0.0281250000000003,0.0,0.0,0.0
images/frame_1756817678953304064.png,1756817678953304064,120.0,640,480,1756817679072193341,0.7,0.0046875000000003,0.0,0.0,0.0
images/frame_1756817678985300992.png,1756817678985300992,120.0,640,480,1756817679077042222,0.7,-0.0115624999999996,0.0,0.0,0.0
images/frame_1756817679017339904.png,1756817679017339904,120.0,640,480,1756817679139490342,0.7,-0.0084374999999996,0.0,0.0,0.0
images/frame_1756817679153284096.png,1756817679153284096,120.0,640,480,1756817679268491764,0.7,-0.0612499999999996,0.0,0.0,0.0
images/frame_1756817679185299968.png,1756817679185299968,120.0,640,480,1756817679301007886,0.7,0.0159375000000003,0.0,0.0,0.0
images/frame_1756817679221308928.png,1756817679221308928,120.0,640,480,1756817679350483573,0.7,-0.0387499999999996,0.0,0.0,0.0
images/frame_1756817679253338880.png,1756817679253338880,120.0,640,480,1756817679350483573,0.7,-0.0387499999999996,0.0,0.0,0.0
images/frame_1756817679285317120.png,1756817679285317120,120.0,640,480,1756817679408776683,0.7,-0.0715624999999996,0.0,0.0,0.0
images/frame_1756817679353330944.png,1756817679353330944,120.0,640,480,1756817679472603010,0.7,0.0306250000000003,0.0,0.0,0.0
images/frame_1756817679385329920.png,1756817679385329920,120.0,640,480,1756817679507171788,0.7,0.0112500000000003,0.0,0.0,0.0
images/frame_1756817679453319936.png,1756817679453319936,120.0,640,480,1756817679573047732,0.7,-0.0440624999999996,0.0,0.0,0.0
images/frame_1756817679485310976.png,1756817679485310976,120.0,640,480,1756817679617389635,0.7,-0.1228124999999996,0.0,0.0,0.0
images/frame_1756817679521335040.png,1756817679521335040,120.0,640,480,1756817679617389635,0.7,-0.1228124999999996,0.0,0.0,0.0
images/frame_1756817679553332992.png,1756817679553332992,120.0,640,480,1756817679668686421,0.7,-0.1571874999999996,0.0,0.0,0.0
images/frame_1756817679585768960.png,1756817679585768960,120.0,640,480,1756817679720681847,0.7,-0.2118749999999996,0.0,0.0,0.0
images/frame_1756817679621330944.png,1756817679621330944,120.0,640,480,1756817679745961639,0.7,-0.1309374999999996,0.0,0.0,0.0
images/frame_1756817679656857088.png,1756817679656857088,120.0,640,480,1756817679745961639,0.7,-0.1309374999999996,0.0,0.0,0.0
images/frame_1756817679690013952.png,1756817679690013952,120.0,640,480,1756817679745961639,0.7,-0.1309374999999996,0.0,0.0,0.0
images/frame_1756817679721929984.png,1756817679721929984,120.0,640,480,1756817679890741959,0.7,-0.1690624999999996,0.0,0.0,0.0
images/frame_1756817679753370112.png,1756817679753370112,120.0,640,480,1756817679890741959,0.7,-0.1690624999999996,0.0,0.0,0.0
images/frame_1756817679789368064.png,1756817679789368064,120.0,640,480,1756817679903197547,0.7,-0.4531249999999997,0.0,0.0,0.0
images/frame_1756817679889360896.png,1756817679889360896,120.0,640,480,1756817680023336522,0.7,-0.5015624999999996,0.0,0.0,0.0
images/frame_1756817679921338112.png,1756817679921338112,120.0,640,480,1756817680042225860,0.7,-0.7434374999999998,0.0,0.0,0.0
images/frame_1756817679953329920.png,1756817679953329920,120.0,640,480,1756817680042225860,0.7,-0.7434374999999998,0.0,0.0,0.0
images/frame_1756817679990833920.png,1756817679990833920,120.0,640,480,1756817680129404062,0.7,-0.7612499999999996,0.0,0.0,0.0
images/frame_1756817680021359104.png,1756817680021359104,120.0,640,480,1756817680146430541,0.7,-0.841875,0.0,0.0,0.0
images/frame_1756817680053326080.png,1756817680053326080,120.0,640,480,1756817680146430541,0.7,-0.841875,0.0,0.0,0.0
images/frame_1756817680157381888.png,1756817680157381888,120.0,640,480,1756817680279994758,0.7,-0.87375,0.0,0.0,0.0
images/frame_1756817680189325056.png,1756817680189325056,120.0,640,480,1756817680313602969,0.7,-0.8812500000000001,0.0,0.0,0.0
images/frame_1756817680221348096.png,1756817680221348096,120.0,640,480,1756817680343067819,0.7,-0.8618750000000002,0.0,0.0,0.0
images/frame_1756817680257381120.png,1756817680257381120,120.0,640,480,1756817680376655966,0.7,-0.8656250000000001,0.0,0.0,0.0
images/frame_1756817680289423104.png,1756817680289423104,120.0,640,480,1756817680408469767,0.7,-0.8656250000000001,0.0,0.0,0.0
images/frame_1756817680321350912.png,1756817680321350912,120.0,640,480,1756817680449319396,0.7,-0.826875,0.0,0.0,0.0
images/frame_1756817680357438976.png,1756817680357438976,120.0,640,480,1756817680505412390,0.7,-0.8343750000000001,0.0,0.0,0.0
images/frame_1756817680389345024.png,1756817680389345024,120.0,640,480,1756817680505412390,0.7,-0.8343750000000001,0.0,0.0,0.0
images/frame_1756817680421331968.png,1756817680421331968,120.0,640,480,1756817680514660639,0.7,-0.85375,0.0,0.0,0.0
images/frame_1756817680525359104.png,1756817680525359104,120.0,640,480,1756817680646460174,0.7,-0.8343750000000001,0.0,0.0,0.0
images/frame_1756817680557390080.png,1756817680557390080,120.0,640,480,1756817680687142823,0.7,-0.795625,0.0,0.0,0.0
images/frame_1756817680589362944.png,1756817680589362944,120.0,640,480,1756817680704728227,0.7,-0.7837500000000001,0.0,0.0,0.0
images/frame_1756817680657346048.png,1756817680657346048,120.0,640,480,1756817680779449465,0.7,-0.775625,0.0,0.0,0.0
images/frame_1756817680689348096.png,1756817680689348096,120.0,640,480,1756817680813623962,0.7,-0.771875,0.0,0.0,0.0
images/frame_1756817680725393920.png,1756817680725393920,120.0,640,480,1756817680850503865,0.7,-0.771875,0.0,0.0,0.0
images/frame_1756817680757406976.png,1756817680757406976,120.0,640,480,1756817680879973036,0.7,-0.7525000000000001,0.0,0.0,0.0
images/frame_1756817680789357056.png,1756817680789357056,120.0,640,480,1756817680926485197,0.7,-0.7562500000000001,0.0,0.0,0.0
images/frame_1756817680857340928.png,1756817680857340928,120.0,640,480,1756817680985458707,0.7,-0.7525000000000001,0.0,0.0,0.0
images/frame_1756817680889387008.png,1756817680889387008,120.0,640,480,1756817681019831992,0.7,-0.7562500000000001,0.0,0.0,0.0
images/frame_1756817680925381888.png,1756817680925381888,120.0,640,480,1756817681050422308,0.7,-0.736875,0.0,0.0,0.0
images/frame_1756817680957353984.png,1756817680957353984,120.0,640,480,1756817681085554491,0.7,-0.779375,0.0,0.0,0.0
images/frame_1756817680993356032.png,1756817680993356032,120.0,640,480,1756817681124579373,0.7,-0.7525000000000001,0.0,0.0,0.0
images/frame_1756817681025376000.png,1756817681025376000,120.0,640,480,1756817681152136594,0.7,-0.7562500000000001,0.0,0.0,0.0
images/frame_1756817681057432064.png,1756817681057432064,120.0,640,480,1756817681152136594,0.7,-0.7562500000000001,0.0,0.0,0.0
images/frame_1756817681093453056.png,1756817681093453056,120.0,640,480,1756817681222360927,0.7,-0.775625,0.0,0.0,0.0
images/frame_1756817681157371904.png,1756817681157371904,120.0,640,480,1756817681310589905,0.7,-0.8099999999999999,0.0,0.0,0.0
images/frame_1756817681193377024.png,1756817681193377024,120.0,640,480,1756817681312095892,0.7,-0.806875,0.0,0.0,0.0
images/frame_1756817681225449984.png,1756817681225449984,120.0,640,480,1756817681350003948,0.7,-0.803125,0.0,0.0,0.0
images/frame_1756817681257409024.png,1756817681257409024,120.0,640,480,1756817681403941211,0.7,-0.8225,0.0,0.0,0.0
images/frame_1756817681357394944.png,1756817681357394944,120.0,640,480,1756817681476064916,0.7,-0.8150000000000001,0.0,0.0,0.0
images/frame_1756817681393369088.png,1756817681393369088,120.0,640,480,1756817681513961323,0.7,-0.7993750000000001,0.0,0.0,0.0
images/frame_1756817681425403904.png,1756817681425403904,120.0,640,480,1756817681571372876,0.7,-0.7837500000000001,0.0,0.0,0.0
images/frame_1756817681461424128.png,1756817681461424128,120.0,640,480,1756817681571372876,0.7,-0.7837500000000001,0.0,0.0,0.0
images/frame_1756817681493614080.png,1756817681493614080,120.0,640,480,1756817681614477469,0.7,-0.7100000000000001,0.0,0.0,0.0
images/frame_1756817681525384960.png,1756817681525384960,120.0,640,480,1756817681615181166,0.7,-0.6475000000000001,0.0,0.0,0.0
images/frame_1756817681593371904.png,1756817681593371904,120.0,640,480,1756817681711474909,0.7,-0.5106250000000001,0.0,0.0,0.0
images/frame_1756817681625585920.png,1756817681625585920,120.0,640,480,1756817681741863428,0.7,-0.4443749999999999,0.0,0.0,0.0
images/frame_1756817681661364992.png,1756817681661364992,120.0,640,480,1756817681787843737,0.7,-0.3625,0.0,0.0,0.0
