file,stamp_ns,t_target_ns,delay_ms_used,img_w,img_h,twist_src_ns,twist_linear_x_mps,twist_angular_z_rps,accel_from_twist_mps2,throttle_from_twist_norm,brake_from_twist_norm,odom_src_ns,odom_v_mps,odom_w_rps,imu_src_ns,imu_gyro_z_rps,imu_accel_x_mps2
images/frame_1756817675474132992.png,1756817675474132992,1756817675594132992,120.0,640,480,1756817675587965292,0.7,0.09187500000000025,0.0,0.0,0.0,,,,,,
images/frame_1756817675541235968.png,1756817675541235968,1756817675661235968,120.0,640,480,1756817675685199124,0.7,0.09250000000000025,0.0,0.0,0.0,,,,,,
images/frame_1756817675573231104.png,1756817675573231104,1756817675693231104,120.0,640,480,1756817675685199124,0.7,0.09250000000000025,0.0,0.0,0.0,,,,,,
images/frame_1756817675609219072.png,1756817675609219072,1756817675729219072,120.0,640,480,1756817675713808051,0.7,0.09281250000000026,0.0,0.0,0.0,,,,,,
images/frame_1756817675641259008.png,1756817675641259008,1756817675761259008,120.0,640,480,1756817675746485586,0.7,0.09312500000000026,0.0,0.0,0.0,,,,,,
images/frame_1756817675673253120.png,1756817675673253120,1756817675793253120,120.0,640,480,1756817675786415258,0.7,0.09343750000000027,0.0,0.0,0.0,,,,,,
images/frame_1756817675709274112.png,1756817675709274112,1756817675829274112,120.0,640,480,1756817675817702232,0.7,0.09375000000000026,0.0,0.0,0.0,,,,,,
images/frame_1756817675741249024.png,1756817675741249024,1756817675861249024,120.0,640,480,1756817675846107250,0.7,0.09406250000000027,0.0,0.0,0.0,,,,,,
images/frame_1756817675777221888.png,1756817675777221888,1756817675897221888,120.0,640,480,1756817675890711784,0.7,0.09468750000000029,0.0,0.0,0.0,,,,,,
images/frame_1756817675809239040.png,1756817675809239040,1756817675929239040,120.0,640,480,1756817675947463228,0.7,0.09500000000000029,0.0,0.0,0.0,,,,,,
images/frame_1756817675841249024.png,1756817675841249024,1756817675961249024,120.0,640,480,1756817675947463228,0.7,0.09500000000000029,0.0,0.0,0.0,,,,,,
images/frame_1756817675877257984.png,1756817675877257984,1756817675997257984,120.0,640,480,1756817676010092920,0.7,0.09531250000000029,0.0,0.0,0.0,,,,,,
images/frame_1756817675909291008.png,1756817675909291008,1756817676029291008,120.0,640,480,1756817676010672486,0.7,0.0956250000000003,0.0,0.0,0.0,,,,,,
images/frame_1756817675941267968.png,1756817675941267968,1756817676061267968,120.0,640,480,1756817676072673812,0.7,0.0959375000000003,0.0,0.0,0.0,,,,,,
images/frame_1756817675977224960.png,1756817675977224960,1756817676097224960,120.0,640,480,1756817676073280994,0.7,0.09625000000000031,0.0,0.0,0.0,,,,,,
images/frame_1756817676009253120.png,1756817676009253120,1756817676129253120,120.0,640,480,1756817676141591012,0.7,0.09656250000000031,0.0,0.0,0.0,,,,,,
images/frame_1756817676041256960.png,1756817676041256960,1756817676161256960,120.0,640,480,1756817676142126352,0.7,0.09687500000000031,0.0,0.0,0.0,,,,,,
images/frame_1756817676077254912.png,1756817676077254912,1756817676197254912,120.0,640,480,1756817676208356897,0.7,0.09718750000000033,0.0,0.0,0.0,,,,,,
images/frame_1756817676109223936.png,1756817676109223936,1756817676229223936,120.0,640,480,1756817676208356897,0.7,0.09718750000000033,0.0,0.0,0.0,,,,,,
images/frame_1756817676141274112.png,1756817676141274112,1756817676261274112,120.0,640,480,1756817676208356897,0.7,0.09718750000000033,0.0,0.0,0.0,,,,,,
images/frame_1756817676545250048.png,1756817676545250048,1756817676665250048,120.0,640,480,1756817676671195878,0.7,-0.0637499999999997,0.0,0.0,0.0,,,,,,
images/frame_1756817676609266944.png,1756817676609266944,1756817676729266944,120.0,640,480,1756817676727353483,0.7,0.08500000000000033,0.0,0.0,0.0,,,,,,
images/frame_1756817676677250048.png,1756817676677250048,1756817676797250048,120.0,640,480,1756817676811716645,0.7,-0.07187499999999965,0.0,0.0,0.0,,,,,,
images/frame_1756817676713254912.png,1756817676713254912,1756817676833254912,120.0,640,480,1756817676846486516,0.7,0.015000000000000333,0.0,0.0,0.0,,,,,,
images/frame_1756817676745275904.png,1756817676745275904,1756817676865275904,120.0,640,480,1756817676881790928,0.7,-0.09593749999999968,0.0,0.0,0.0,,,,,,
images/frame_1756817676777283072.png,1756817676777283072,1756817676897283072,120.0,640,480,1756817676881790928,0.7,-0.09593749999999968,0.0,0.0,0.0,,,,,,
images/frame_1756817676813260032.png,1756817676813260032,1756817676933260032,120.0,640,480,1756817676918655056,0.7,0.07750000000000035,0.0,0.0,0.0,,,,,,
images/frame_1756817676845259008.png,1756817676845259008,1756817676965259008,120.0,640,480,1756817676949680040,0.7,0.007812500000000342,0.0,0.0,0.0,,,,,,
images/frame_1756817676877251072.png,1756817676877251072,1756817676997251072,120.0,640,480,1756817676985522704,0.7,0.07343750000000034,0.0,0.0,0.0,,,,,,
images/frame_1756817676945277952.png,1756817676945277952,1756817677065277952,120.0,640,480,1756817677070259251,0.7,-0.09843749999999968,0.0,0.0,0.0,,,,,,
images/frame_1756817676977285120.png,1756817676977285120,1756817677097285120,120.0,640,480,1756817677115552376,0.7,-0.008124999999999653,0.0,0.0,0.0,,,,,,
images/frame_1756817677013287936.png,1756817677013287936,1756817677133287936,120.0,640,480,1756817677115552376,0.7,-0.008124999999999653,0.0,0.0,0.0,,,,,,
images/frame_1756817677081274112.png,1756817677081274112,1756817677201274112,120.0,640,480,1756817677218512486,0.7,0.10281250000000036,0.0,0.0,0.0,,,,,,
images/frame_1756817677113256960.png,1756817677113256960,1756817677233256960,120.0,640,480,1756817677247338474,0.7,0.05343750000000036,0.0,0.0,0.0,,,,,,
images/frame_1756817677145319936.png,1756817677145319936,1756817677265319936,120.0,640,480,1756817677282926060,0.7,0.07687500000000037,0.0,0.0,0.0,,,,,,
images/frame_1756817677181263104.png,1756817677181263104,1756817677301263104,120.0,640,480,1756817677312743175,0.7,0.07343750000000036,0.0,0.0,0.0,,,,,,
images/frame_1756817677245277952.png,1756817677245277952,1756817677365277952,120.0,640,480,1756817677366686679,0.7,-0.04437499999999964,0.0,0.0,0.0,,,,,,
images/frame_1756817677313254912.png,1756817677313254912,1756817677433254912,120.0,640,480,1756817677427628652,0.7,-0.038749999999999646,0.0,0.0,0.0,,,,,,
images/frame_1756817677345274112.png,1756817677345274112,1756817677465274112,120.0,640,480,1756817677460043204,0.7,0.06875000000000037,0.0,0.0,0.0,,,,,,
images/frame_1756817677381244928.png,1756817677381244928,1756817677501244928,120.0,640,480,1756817677517449094,0.7,0.034062500000000356,0.0,0.0,0.0,,,,,,
images/frame_1756817677413254912.png,1756817677413254912,1756817677533254912,120.0,640,480,1756817677517449094,0.7,0.034062500000000356,0.0,0.0,0.0,,,,,,
images/frame_1756817677445285120.png,1756817677445285120,1756817677565285120,120.0,640,480,1756817677572580722,0.7,0.09656250000000036,0.0,0.0,0.0,,,,,,
images/frame_1756817677481282048.png,1756817677481282048,1756817677601282048,120.0,640,480,1756817677574467678,0.7,0.06625000000000036,0.0,0.0,0.0,,,,,,
images/frame_1756817677581266944.png,1756817677581266944,1756817677701266944,120.0,640,480,1756817677707349193,0.7,-0.02468749999999965,0.0,0.0,0.0,,,,,,
images/frame_1756817677613274880.png,1756817677613274880,1756817677733274880,120.0,640,480,1756817677750222838,0.7,0.08375000000000037,0.0,0.0,0.0,,,,,,
images/frame_1756817677649278976.png,1756817677649278976,1756817677769278976,120.0,640,480,1756817677781745113,0.7,0.025937500000000363,0.0,0.0,0.0,,,,,,
images/frame_1756817677713282048.png,1756817677713282048,1756817677833282048,120.0,640,480,1756817677826689495,0.7,0.06875000000000037,0.0,0.0,0.0,,,,,,
images/frame_1756817677749280000.png,1756817677749280000,1756817677869280000,120.0,640,480,1756817677873103703,0.7,0.06531250000000037,0.0,0.0,0.0,,,,,,
images/frame_1756817677781297920.png,1756817677781297920,1756817677901297920,120.0,640,480,1756817677873103703,0.7,0.06531250000000037,0.0,0.0,0.0,,,,,,
images/frame_1756817677813274112.png,1756817677813274112,1756817677933274112,120.0,640,480,1756817677946340268,0.7,0.06562500000000036,0.0,0.0,0.0,,,,,,
images/frame_1756817677881294080.png,1756817677881294080,1756817678001294080,120.0,640,480,1756817678007255072,0.7,-0.01406249999999965,0.0,0.0,0.0,,,,,,
images/frame_1756817677949270016.png,1756817677949270016,1756817678069270016,120.0,640,480,1756817678063189118,0.7,-0.03562499999999965,0.0,0.0,0.0,,,,,,
images/frame_1756817677981300992.png,1756817677981300992,1756817678101300992,120.0,640,480,1756817678095937822,0.7,0.002187500000000353,0.0,0.0,0.0,,,,,,
images/frame_1756817678017275904.png,1756817678017275904,1756817678137275904,120.0,640,480,1756817678156849713,0.7,0.07250000000000037,0.0,0.0,0.0,,,,,,
images/frame_1756817678049275904.png,1756817678049275904,1756817678169275904,120.0,640,480,1756817678163586543,0.7,0.05781250000000036,0.0,0.0,0.0,,,,,,
images/frame_1756817678081303040.png,1756817678081303040,1756817678201303040,120.0,640,480,1756817678163586543,0.7,0.05781250000000036,0.0,0.0,0.0,,,,,,
images/frame_1756817678117265920.png,1756817678117265920,1756817678237265920,120.0,640,480,1756817678254875147,0.7,0.05812500000000035,0.0,0.0,0.0,,,,,,
images/frame_1756817678149286912.png,1756817678149286912,1756817678269286912,120.0,640,480,1756817678263030666,0.7,-0.15593749999999962,0.0,0.0,0.0,,,,,,
images/frame_1756817678217274112.png,1756817678217274112,1756817678337274112,120.0,640,480,1756817678365785778,0.7,0.02125000000000035,0.0,0.0,0.0,,,,,,
images/frame_1756817678249283072.png,1756817678249283072,1756817678369283072,120.0,640,480,1756817678366339455,0.7,-0.11187499999999967,0.0,0.0,0.0,,,,,,
images/frame_1756817678281284096.png,1756817678281284096,1756817678401284096,120.0,640,480,1756817678375203983,0.7,-0.016874999999999665,0.0,0.0,0.0,,,,,,
images/frame_1756817678385281024.png,1756817678385281024,1756817678505281024,120.0,640,480,1756817678514732373,0.7,-0.05093749999999967,0.0,0.0,0.0,,,,,,
images/frame_1756817678417312000.png,1756817678417312000,1756817678537312000,120.0,640,480,1756817678545926512,0.7,-0.07281249999999966,0.0,0.0,0.0,,,,,,
images/frame_1756817678485303040.png,1756817678485303040,1756817678605303040,120.0,640,480,1756817678600257353,0.7,0.028437500000000344,0.0,0.0,0.0,,,,,,
images/frame_1756817678517296896.png,1756817678517296896,1756817678637296896,120.0,640,480,1756817678637784409,0.7,0.028437500000000344,0.0,0.0,0.0,,,,,,
images/frame_1756817678585382912.png,1756817678585382912,1756817678705382912,120.0,640,480,1756817678705394665,0.7,-0.01093749999999966,0.0,0.0,0.0,,,,,,
images/frame_1756817678617287936.png,1756817678617287936,1756817678737287936,120.0,640,480,1756817678746618927,0.7,-0.004687499999999657,0.0,0.0,0.0,,,,,,
images/frame_1756817678649298944.png,1756817678649298944,1756817678769298944,120.0,640,480,1756817678779496274,0.7,0.014375000000000346,0.0,0.0,0.0,,,,,,
images/frame_1756817678685309952.png,1756817678685309952,1756817678805309952,120.0,640,480,1756817678820794746,0.7,0.01031250000000035,0.0,0.0,0.0,,,,,,
images/frame_1756817678717324032.png,1756817678717324032,1756817678837324032,120.0,640,480,1756817678833697416,0.7,0.010000000000000352,0.0,0.0,0.0,,,,,,
images/frame_1756817678749394944.png,1756817678749394944,1756817678869394944,120.0,640,480,1756817678881093471,0.7,0.009687500000000354,0.0,0.0,0.0,,,,,,
images/frame_1756817678785785088.png,1756817678785785088,1756817678905785088,120.0,640,480,1756817678881093471,0.7,0.009687500000000354,0.0,0.0,0.0,,,,,,
images/frame_1756817678817296896.png,1756817678817296896,1756817678937296896,120.0,640,480,1756817678938725765,0.7,0.009375000000000355,0.0,0.0,0.0,,,,,,
images/frame_1756817678853281024.png,1756817678853281024,1756817678973281024,120.0,640,480,1756817678940135014,0.7,0.009062500000000352,0.0,0.0,0.0,,,,,,
images/frame_1756817678885309952.png,1756817678885309952,1756817679005309952,120.0,640,480,1756817679006664222,0.7,0.008750000000000353,0.0,0.0,0.0,,,,,,
images/frame_1756817678917328896.png,1756817678917328896,1756817679037328896,120.0,640,480,1756817679007973436,0.7,0.028125000000000355,0.0,0.0,0.0,,,,,,
images/frame_1756817678953304064.png,1756817678953304064,1756817679073304064,120.0,640,480,1756817679072193341,0.7,0.0046875000000003554,0.0,0.0,0.0,,,,,,
images/frame_1756817678985300992.png,1756817678985300992,1756817679105300992,120.0,640,480,1756817679077042222,0.7,-0.011562499999999646,0.0,0.0,0.0,,,,,,
images/frame_1756817679017339904.png,1756817679017339904,1756817679137339904,120.0,640,480,1756817679139490342,0.7,-0.008437499999999648,0.0,0.0,0.0,,,,,,
images/frame_1756817679153284096.png,1756817679153284096,1756817679273284096,120.0,640,480,1756817679268491764,0.7,-0.06124999999999965,0.0,0.0,0.0,,,,,,
images/frame_1756817679185299968.png,1756817679185299968,1756817679305299968,120.0,640,480,1756817679301007886,0.7,0.015937500000000358,0.0,0.0,0.0,,,,,,
images/frame_1756817679221308928.png,1756817679221308928,1756817679341308928,120.0,640,480,1756817679350483573,0.7,-0.03874999999999963,0.0,0.0,0.0,,,,,,
images/frame_1756817679253338880.png,1756817679253338880,1756817679373338880,120.0,640,480,1756817679350483573,0.7,-0.03874999999999963,0.0,0.0,0.0,,,,,,
images/frame_1756817679285317120.png,1756817679285317120,1756817679405317120,120.0,640,480,1756817679408776683,0.7,-0.07156249999999964,0.0,0.0,0.0,,,,,,
images/frame_1756817679353330944.png,1756817679353330944,1756817679473330944,120.0,640,480,1756817679472603010,0.7,0.030625000000000357,0.0,0.0,0.0,,,,,,
images/frame_1756817679385329920.png,1756817679385329920,1756817679505329920,120.0,640,480,1756817679507171788,0.7,0.011250000000000353,0.0,0.0,0.0,,,,,,
images/frame_1756817679453319936.png,1756817679453319936,1756817679573319936,120.0,640,480,1756817679573047732,0.7,-0.04406249999999964,0.0,0.0,0.0,,,,,,
images/frame_1756817679485310976.png,1756817679485310976,1756817679605310976,120.0,640,480,1756817679617389635,0.7,-0.12281249999999966,0.0,0.0,0.0,,,,,,
images/frame_1756817679521335040.png,1756817679521335040,1756817679641335040,120.0,640,480,1756817679617389635,0.7,-0.12281249999999966,0.0,0.0,0.0,,,,,,
images/frame_1756817679553332992.png,1756817679553332992,1756817679673332992,120.0,640,480,1756817679668686421,0.7,-0.15718749999999965,0.0,0.0,0.0,,,,,,
images/frame_1756817679585768960.png,1756817679585768960,1756817679705768960,120.0,640,480,1756817679720681847,0.7,-0.21187499999999965,0.0,0.0,0.0,,,,,,
images/frame_1756817679621330944.png,1756817679621330944,1756817679741330944,120.0,640,480,1756817679745961639,0.7,-0.13093749999999968,0.0,0.0,0.0,,,,,,
images/frame_1756817679656857088.png,1756817679656857088,1756817679776857088,120.0,640,480,1756817679745961639,0.7,-0.13093749999999968,0.0,0.0,0.0,,,,,,
images/frame_1756817679690013952.png,1756817679690013952,1756817679810013952,120.0,640,480,1756817679745961639,0.7,-0.13093749999999968,0.0,0.0,0.0,,,,,,
images/frame_1756817679721929984.png,1756817679721929984,1756817679841929984,120.0,640,480,1756817679890741959,0.7,-0.16906249999999967,0.0,0.0,0.0,,,,,,
images/frame_1756817679753370112.png,1756817679753370112,1756817679873370112,120.0,640,480,1756817679890741959,0.7,-0.16906249999999967,0.0,0.0,0.0,,,,,,
images/frame_1756817679789368064.png,1756817679789368064,1756817679909368064,120.0,640,480,1756817679903197547,0.7,-0.4531249999999997,0.0,0.0,0.0,,,,,,
images/frame_1756817679889360896.png,1756817679889360896,1756817680009360896,120.0,640,480,1756817680023336522,0.7,-0.5015624999999996,0.0,0.0,0.0,,,,,,
images/frame_1756817679921338112.png,1756817679921338112,1756817680041338112,120.0,640,480,1756817680042225860,0.7,-0.7434374999999998,0.0,0.0,0.0,,,,,,
images/frame_1756817679953329920.png,1756817679953329920,1756817680073329920,120.0,640,480,1756817680042225860,0.7,-0.7434374999999998,0.0,0.0,0.0,,,,,,
images/frame_1756817679990833920.png,1756817679990833920,1756817680110833920,120.0,640,480,1756817680129404062,0.7,-0.7612499999999996,0.0,0.0,0.0,,,,,,
images/frame_1756817680021359104.png,1756817680021359104,1756817680141359104,120.0,640,480,1756817680146430541,0.7,-0.841875,0.0,0.0,0.0,,,,,,
images/frame_1756817680053326080.png,1756817680053326080,1756817680173326080,120.0,640,480,1756817680146430541,0.7,-0.841875,0.0,0.0,0.0,,,,,,
images/frame_1756817680157381888.png,1756817680157381888,1756817680277381888,120.0,640,480,1756817680279994758,0.7,-0.87375,0.0,0.0,0.0,,,,,,
images/frame_1756817680189325056.png,1756817680189325056,1756817680309325056,120.0,640,480,1756817680313602969,0.7,-0.8812500000000001,0.0,0.0,0.0,,,,,,
images/frame_1756817680221348096.png,1756817680221348096,1756817680341348096,120.0,640,480,1756817680343067819,0.7,-0.8618750000000002,0.0,0.0,0.0,,,,,,
images/frame_1756817680257381120.png,1756817680257381120,1756817680377381120,120.0,640,480,1756817680376655966,0.7,-0.8656250000000001,0.0,0.0,0.0,,,,,,
images/frame_1756817680289423104.png,1756817680289423104,1756817680409423104,120.0,640,480,1756817680408469767,0.7,-0.8656250000000001,0.0,0.0,0.0,,,,,,
images/frame_1756817680321350912.png,1756817680321350912,1756817680441350912,120.0,640,480,1756817680449319396,0.7,-0.826875,0.0,0.0,0.0,,,,,,
