file,stamp_ns,t_target_ns,delay_ms_used,img_w,img_h,twist_src_ns,twist_linear_x_mps,twist_angular_z_rps,accel_from_twist_mps2,throttle_from_twist_norm,brake_from_twist_norm,odom_src_ns,odom_v_mps,odom_w_rps,imu_src_ns,imu_gyro_z_rps,imu_accel_x_mps2
images/frame_1756815024566153984.png,1756815024566153984,1756815024686153984,120.0,640,480,1756815024759367487,0.7,0.013125000000000024,0.0,0.0,0.0,,,,,,
images/frame_1756815024634164992.png,1756815024634164992,1756815024754164992,120.0,640,480,1756815024759367487,0.7,0.013125000000000024,0.0,0.0,0.0,,,,,,
images/frame_1756815024666179072.png,1756815024666179072,1756815024786179072,120.0,640,480,1756815024761304014,0.7,0.12125000000000005,0.0,0.0,0.0,,,,,,
images/frame_1756815024702185984.png,1756815024702185984,1756815024822185984,120.0,640,480,1756815024855813712,0.7,0.07156250000000003,0.0,0.0,0.0,,,,,,
images/frame_1756815024734179072.png,1756815024734179072,1756815024854179072,120.0,640,480,1756815024855813712,0.7,0.07156250000000003,0.0,0.0,0.0,,,,,,
images/frame_1756815024802222080.png,1756815024802222080,1756815024922222080,120.0,640,480,1756815024967126349,0.7,0.10750000000000004,0.0,0.0,0.0,,,,,,
images/frame_1756815024834163968.png,1756815024834163968,1756815024954163968,120.0,640,480,1756815024967126349,0.7,0.10750000000000004,0.0,0.0,0.0,,,,,,
images/frame_1756815024866156032.png,1756815024866156032,1756815024986156032,120.0,640,480,1756815024980439345,0.7,0.07843750000000003,0.0,0.0,0.0,,,,,,
images/frame_1756815024902170112.png,1756815024902170112,1756815025022170112,120.0,640,480,1756815025042643519,0.7,-0.02406249999999996,0.0,0.0,0.0,,,,,,
images/frame_1756815024966764032.png,1756815024966764032,1756815025086764032,120.0,640,480,1756815025103767089,0.7,-0.08593749999999997,0.0,0.0,0.0,,,,,,
images/frame_1756815025002190080.png,1756815025002190080,1756815025122190080,120.0,640,480,1756815025139547866,0.7,0.10156250000000004,0.0,0.0,0.0,,,,,,
images/frame_1756815025034168064.png,1756815025034168064,1756815025154168064,120.0,640,480,1756815025139547866,0.7,0.10156250000000004,0.0,0.0,0.0,,,,,,
images/frame_1756815025066174976.png,1756815025066174976,1756815025186174976,120.0,640,480,1756815025177907457,0.7,0.10187500000000005,0.0,0.0,0.0,,,,,,
images/frame_1756815025102248960.png,1756815025102248960,1756815025222248960,120.0,640,480,1756815025207883708,0.7,0.14156250000000006,0.0,0.0,0.0,,,,,,
images/frame_1756815025170176000.png,1756815025170176000,1756815025290176000,120.0,640,480,1756815025285725511,0.7,-0.039062499999999924,0.0,0.0,0.0,,,,,,
images/frame_1756815025234460928.png,1756815025234460928,1756815025354460928,120.0,640,480,1756815025382032659,0.7,0.03468750000000006,0.0,0.0,0.0,,,,,,
images/frame_1756815025270211072.png,1756815025270211072,1756815025390211072,120.0,640,480,1756815025382032659,0.7,0.03468750000000006,0.0,0.0,0.0,,,,,,
images/frame_1756815025334179072.png,1756815025334179072,1756815025454179072,120.0,640,480,1756815025450994821,0.7,0.11156250000000008,0.0,0.0,0.0,,,,,,
images/frame_1756815025370191872.png,1756815025370191872,1756815025490191872,120.0,640,480,1756815025485006595,0.7,0.08875000000000008,0.0,0.0,0.0,,,,,,
images/frame_1756815025434262016.png,1756815025434262016,1756815025554262016,120.0,640,480,1756815025544328713,0.7,0.033750000000000065,0.0,0.0,0.0,,,,,,
images/frame_1756815025470258944.png,1756815025470258944,1756815025590258944,120.0,640,480,1756815025576470457,0.7,-0.1918749999999999,0.0,0.0,0.0,,,,,,
images/frame_1756815025571397888.png,1756815025571397888,1756815025691397888,120.0,640,480,1756815025692674379,0.7,0.026562500000000072,0.0,0.0,0.0,,,,,,
images/frame_1756815025602180096.png,1756815025602180096,1756815025722180096,120.0,640,480,1756815025743340319,0.7,0.03468750000000008,0.0,0.0,0.0,,,,,,
